Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume [L]	LPM (1-1.26 µm) [# l-1]	LPM (1.26-1.59 µm) [# l-1]	LPM (1.59-2 µm) [# l-1]	LPM (2-2.52 µm) [# l-1]	LPM (2.52-3.17 µm) [# l-1]	LPM (3.17-4 µm) [# l-1]	LPM (4-5.04 µm) [# l-1]	LPM (5.04-6.35 µm) [# l-1]	LPM (6.35-8 µm) [# l-1]	LPM (8-10.1 µm) [# l-1]	LPM (10.1-12.7 µm) [# l-1]	LPM (12.7-16 µm) [# l-1]	LPM (16-20.2 µm) [# l-1]	LPM (20.2-25.4 µm) [# l-1]	LPM (25.4-32 µm) [# l-1]	LPM (32-40.3 µm) [# l-1]	LPM (40.3-50.8 µm) [# l-1]	LPM (50.8-64 µm) [# l-1]	LPM (64-80.6 µm) [# l-1]	LPM (80.6-102 µm) [# l-1]	LPM (102-128 µm) [# l-1]	LPM (128-161 µm) [# l-1]	LPM (161-203 µm) [# l-1]	LPM (203-256 µm) [# l-1]	LPM (256-323 µm) [# l-1]	LPM (323-406 µm) [# l-1]	LPM (406-512 µm) [# l-1]	LPM (512-645 µm) [# l-1]	LPM (645-813 µm) [# l-1]	LPM (0.813-1.02 mm) [# l-1]	LPM (1.02-1.29 mm) [# l-1]	LPM (1.29-1.63 mm) [# l-1]	LPM (1.63-2.05 mm) [# l-1]	LPM (2.05-2.58 mm) [# l-1]	LPM (2.58-3.25 mm) [# l-1]	LPM (3.25-4.1 mm) [# l-1]	LPM (4.1-5.16 mm) [# l-1]	LPM (5.16-6.5 mm) [# l-1]	LPM (6.5-8.19 mm) [# l-1]	LPM (8.19-10.3 mm) [# l-1]	LPM (10.3-13 mm) [# l-1]	LPM (13-16.4 mm) [# l-1]	LPM (16.4-20.6 mm) [# l-1]	LPM (20.6-26 mm) [# l-1]	LPM (>26 mm) [# l-1]	LPM biovolume (1-1.26 µm) [mm3 l-1]	LPM biovolume (1.26-1.59 µm) [mm3 l-1]	LPM biovolume (1.59-2 µm) [mm3 l-1]	LPM biovolume (2-2.52 µm) [mm3 l-1]	LPM biovolume (2.52-3.17 µm) [mm3 l-1]	LPM biovolume (3.17-4 µm) [mm3 l-1]	LPM biovolume (4-5.04 µm) [mm3 l-1]	LPM biovolume (5.04-6.35 µm) [mm3 l-1]	LPM biovolume (6.35-8 µm) [mm3 l-1]	LPM biovolume (8-10.1 µm) [mm3 l-1]	LPM biovolume (10.1-12.7 µm) [mm3 l-1]	LPM biovolume (12.7-16 µm) [mm3 l-1]	LPM biovolume (16-20.2 µm) [mm3 l-1]	LPM biovolume (20.2-25.4 µm) [mm3 l-1]	LPM biovolume (25.4-32 µm) [mm3 l-1]	LPM biovolume (32-40.3 µm) [mm3 l-1]	LPM biovolume (40.3-50.8 µm) [mm3 l-1]	LPM biovolume (50.8-64 µm) [mm3 l-1]	LPM biovolume (64-80.6 µm) [mm3 l-1]	LPM biovolume (80.6-102 µm) [mm3 l-1]	LPM biovolume (102-128 µm) [mm3 l-1]	LPM biovolume (128-161 µm) [mm3 l-1]	LPM biovolume (161-203 µm) [mm3 l-1]	LPM biovolume (203-256 µm) [mm3 l-1]	LPM biovolume (256-323 µm) [mm3 l-1]	LPM biovolume (323-406 µm) [mm3 l-1]	LPM biovolume (406-512 µm) [mm3 l-1]	LPM biovolume (512-645 µm) [mm3 l-1]	LPM biovolume (645-813 µm) [mm3 l-1]	LPM biovolume (0.813-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-1.29 mm) [mm3 l-1]	LPM biovolume (1.29-1.63 mm) [mm3 l-1]	LPM biovolume (1.63-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-2.58 mm) [mm3 l-1]	LPM biovolume (2.58-3.25 mm) [mm3 l-1]	LPM biovolume (3.25-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-5.16 mm) [mm3 l-1]	LPM biovolume (5.16-6.5 mm) [mm3 l-1]	LPM biovolume (6.5-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-10.3 mm) [mm3 l-1]	LPM biovolume (10.3-13 mm) [mm3 l-1]	LPM biovolume (13-16.4 mm) [mm3 l-1]	LPM biovolume (16.4-20.6 mm) [mm3 l-1]	LPM biovolume (20.6-26 mm) [mm3 l-1]	LPM biovolume (>26 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:15:47	77.5	3.39																	272.56637168141594	130.97345132743362	7.0796460176991145	3.5398230088495573	0.0	15.634218289085545	39.82300884955752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:16:50	82.5	3.39																	271.6814159292035	130.08849557522123	7.0796460176991145	2.654867256637168	0.0	15.339233038348082	39.82300884955752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:17:53	87.5	3.39																	271.0914454277286	129.49852507374632	7.0796460176991145	2.0648967551622417	0.0	15.044247787610619	39.82300884955752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:18:56	92.5	3.39																	270.2064896755162	128.61356932153393	7.0796460176991145	1.1799410029498525	0.0	14.454277286135692	39.82300884955752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:19:59	97.5	3.39																	269.6165191740413	128.023598820059	7.0796460176991145	0.5899705014749262	0.0	14.159292035398229	39.82300884955752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:21:02	102.5	3.39																	269.0265486725664	127.43362831858407	7.0796460176991145	0.0	0.0	14.159292035398229	39.82300884955752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:22:05	107.5	3.39																	268.14159292035396	126.54867256637168	7.0796460176991145	0.0	0.0	13.864306784660766	39.82300884955752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:23:08	112.5	3.39																	267.55162241887905	125.95870206489676	7.0796460176991145	0.0	0.0	13.569321533923304	39.82300884955752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:24:11	117.5	3.39																	266.66666666666663	125.07374631268436	7.0796460176991145	0.0	0.0	13.274336283185841	39.82300884955752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:25:14	122.5	3.39																	266.0766961651917	124.48377581120944	7.0796460176991145	0.0	0.0	12.979351032448378	39.82300884955752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:26:17	127.5	3.39																	265.4867256637168	123.8938053097345	7.0796460176991145	0.0	0.0	12.684365781710914	39.528023598820056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:27:20	132.5	3.39																	264.6017699115044	123.00884955752213	7.0796460176991145	0.0	0.0	12.389380530973451	39.528023598820056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:28:23	137.5	3.39																	264.0117994100295	122.41887905604719	7.0796460176991145	0.0	0.0	12.389380530973451	39.528023598820056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:29:26	142.5	3.39																	263.1268436578171	121.5339233038348	7.0796460176991145	0.0	0.0	12.094395280235988	39.528023598820056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:30:29	147.5	3.39																	262.53687315634215	120.94395280235987	7.0796460176991145	0.0	0.0	11.799410029498524	39.528023598820056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:31:32	152.5	3.39																	261.94690265486724	120.35398230088495	7.0796460176991145	0.0	0.0	11.799410029498524	39.528023598820056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:32:35	157.5	3.39																	261.0619469026549	119.46902654867256	7.0796460176991145	0.0	0.0	11.504424778761061	39.528023598820056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:33:38	162.5	3.39																	260.4719764011799	118.87905604719764	7.0796460176991145	0.0	0.0	11.209439528023598	39.528023598820056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:34:41	167.5	3.39																	259.58702064896755	117.99410029498524	7.0796460176991145	0.0	0.0	11.209439528023598	39.528023598820056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:35:44	172.5	3.39																	258.99705014749264	117.40412979351032	7.0796460176991145	0.0	0.0	10.914454277286135	39.528023598820056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:36:47	177.5	3.39																	258.4070796460177	116.8141592920354	7.0796460176991145	0.0	0.0	10.619469026548671	39.528023598820056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:37:50	182.5	3.39																	257.5221238938053	115.929203539823	7.0796460176991145	0.0	0.0	10.619469026548671	39.528023598820056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:38:53	187.5	3.39																	256.93215339233035	115.33923303834808	7.0796460176991145	0.0	0.0	10.32448377581121	39.233038348082594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:39:56	192.5	3.39																	256.047197640118	114.45427728613569	7.0796460176991145	0.0	0.0	10.32448377581121	39.233038348082594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:40:59	197.5	3.39																	255.45722713864305	113.86430678466077	7.0796460176991145	0.0	0.0	10.029498525073747	39.233038348082594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:42:02	202.5	3.39																	254.86725663716814	113.27433628318583	7.0796460176991145	10.619469026548671	0.0	10.029498525073747	39.233038348082594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:43:05	207.5	3.39																	253.98230088495575	112.38938053097344	7.0796460176991145	0.0	0.0	9.734513274336283	39.233038348082594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:44:08	212.5	3.39																	253.3923303834808	111.79941002949852	7.0796460176991145	0.0	0.0	9.734513274336283	39.233038348082594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:45:11	217.5	3.39																	252.50737463126842	110.91445427728613	7.0796460176991145	0.0	0.0	9.43952802359882	39.233038348082594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:46:14	222.5	3.39																	251.9174041297935	110.3244837758112	7.0796460176991145	0.0	0.0	9.43952802359882	39.233038348082594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:47:17	227.5	3.39																	251.32743362831857	109.73451327433628	7.0796460176991145	0.0	0.0	9.43952802359882	39.233038348082594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:48:20	232.5	3.39																	250.44247787610618	108.84955752212389	7.0796460176991145	0.0	0.0	9.144542772861357	39.233038348082594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:49:23	237.5	3.39																	249.85250737463127	108.25958702064896	7.0796460176991145	0.0	0.0	9.144542772861357	38.93805309734513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:50:26	242.5	3.39																	248.96755162241888	107.37463126843657	7.0796460176991145	0.0	0.0	8.849557522123893	38.93805309734513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:51:29	247.5	3.39																	248.37758112094394	106.78466076696165	7.0796460176991145	0.0	0.0	8.849557522123893	38.93805309734513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:52:32	252.5	3.39																	247.787610619469	106.19469026548673	7.0796460176991145	0.0	0.0	8.849557522123893	38.93805309734513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:53:35	257.5	3.39																	246.90265486725662	105.30973451327434	7.0796460176991145	0.0	0.0	8.55457227138643	38.93805309734513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:54:38	262.5	3.39																	246.3126843657817	104.71976401179941	7.0796460176991145	0.0	0.0	8.55457227138643	38.93805309734513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:55:41	267.5	3.39																	245.42772861356931	103.83480825958702	7.0796460176991145	0.0	0.0	8.259587020648967	38.93805309734513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:56:44	272.5	3.39																	244.83775811209438	103.24483775811208	7.0796460176991145	0.0	0.0	8.259587020648967	38.93805309734513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:57:47	277.5	3.39																	244.24778761061947	102.65486725663716	7.0796460176991145	0.0	0.0	8.259587020648967	38.93805309734513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:58:50	282.5	3.39																	243.36283185840708	101.76991150442477	7.0796460176991145	0.0	0.0	7.964601769911504	38.93805309734513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																													
