Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume [L]	LPM (1-1.26 µm) [# l-1]	LPM (1.26-1.59 µm) [# l-1]	LPM (1.59-2 µm) [# l-1]	LPM (2-2.52 µm) [# l-1]	LPM (2.52-3.17 µm) [# l-1]	LPM (3.17-4 µm) [# l-1]	LPM (4-5.04 µm) [# l-1]	LPM (5.04-6.35 µm) [# l-1]	LPM (6.35-8 µm) [# l-1]	LPM (8-10.1 µm) [# l-1]	LPM (10.1-12.7 µm) [# l-1]	LPM (12.7-16 µm) [# l-1]	LPM (16-20.2 µm) [# l-1]	LPM (20.2-25.4 µm) [# l-1]	LPM (25.4-32 µm) [# l-1]	LPM (32-40.3 µm) [# l-1]	LPM (40.3-50.8 µm) [# l-1]	LPM (50.8-64 µm) [# l-1]	LPM (64-80.6 µm) [# l-1]	LPM (80.6-102 µm) [# l-1]	LPM (102-128 µm) [# l-1]	LPM (128-161 µm) [# l-1]	LPM (161-203 µm) [# l-1]	LPM (203-256 µm) [# l-1]	LPM (256-323 µm) [# l-1]	LPM (323-406 µm) [# l-1]	LPM (406-512 µm) [# l-1]	LPM (512-645 µm) [# l-1]	LPM (645-813 µm) [# l-1]	LPM (0.813-1.02 mm) [# l-1]	LPM (1.02-1.29 mm) [# l-1]	LPM (1.29-1.63 mm) [# l-1]	LPM (1.63-2.05 mm) [# l-1]	LPM (2.05-2.58 mm) [# l-1]	LPM (2.58-3.25 mm) [# l-1]	LPM (3.25-4.1 mm) [# l-1]	LPM (4.1-5.16 mm) [# l-1]	LPM (5.16-6.5 mm) [# l-1]	LPM (6.5-8.19 mm) [# l-1]	LPM (8.19-10.3 mm) [# l-1]	LPM (10.3-13 mm) [# l-1]	LPM (13-16.4 mm) [# l-1]	LPM (16.4-20.6 mm) [# l-1]	LPM (20.6-26 mm) [# l-1]	LPM (>26 mm) [# l-1]	LPM biovolume (1-1.26 µm) [mm3 l-1]	LPM biovolume (1.26-1.59 µm) [mm3 l-1]	LPM biovolume (1.59-2 µm) [mm3 l-1]	LPM biovolume (2-2.52 µm) [mm3 l-1]	LPM biovolume (2.52-3.17 µm) [mm3 l-1]	LPM biovolume (3.17-4 µm) [mm3 l-1]	LPM biovolume (4-5.04 µm) [mm3 l-1]	LPM biovolume (5.04-6.35 µm) [mm3 l-1]	LPM biovolume (6.35-8 µm) [mm3 l-1]	LPM biovolume (8-10.1 µm) [mm3 l-1]	LPM biovolume (10.1-12.7 µm) [mm3 l-1]	LPM biovolume (12.7-16 µm) [mm3 l-1]	LPM biovolume (16-20.2 µm) [mm3 l-1]	LPM biovolume (20.2-25.4 µm) [mm3 l-1]	LPM biovolume (25.4-32 µm) [mm3 l-1]	LPM biovolume (32-40.3 µm) [mm3 l-1]	LPM biovolume (40.3-50.8 µm) [mm3 l-1]	LPM biovolume (50.8-64 µm) [mm3 l-1]	LPM biovolume (64-80.6 µm) [mm3 l-1]	LPM biovolume (80.6-102 µm) [mm3 l-1]	LPM biovolume (102-128 µm) [mm3 l-1]	LPM biovolume (128-161 µm) [mm3 l-1]	LPM biovolume (161-203 µm) [mm3 l-1]	LPM biovolume (203-256 µm) [mm3 l-1]	LPM biovolume (256-323 µm) [mm3 l-1]	LPM biovolume (323-406 µm) [mm3 l-1]	LPM biovolume (406-512 µm) [mm3 l-1]	LPM biovolume (512-645 µm) [mm3 l-1]	LPM biovolume (645-813 µm) [mm3 l-1]	LPM biovolume (0.813-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-1.29 mm) [mm3 l-1]	LPM biovolume (1.29-1.63 mm) [mm3 l-1]	LPM biovolume (1.63-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-2.58 mm) [mm3 l-1]	LPM biovolume (2.58-3.25 mm) [mm3 l-1]	LPM biovolume (3.25-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-5.16 mm) [mm3 l-1]	LPM biovolume (5.16-6.5 mm) [mm3 l-1]	LPM biovolume (6.5-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-10.3 mm) [mm3 l-1]	LPM biovolume (10.3-13 mm) [mm3 l-1]	LPM biovolume (13-16.4 mm) [mm3 l-1]	LPM biovolume (16.4-20.6 mm) [mm3 l-1]	LPM biovolume (20.6-26 mm) [mm3 l-1]	LPM biovolume (>26 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
uvpappsample03	HDR20191121030000	2019-11-21 03:10:31	52.5	3.39																	276.10619469026545	134.5132743362832	7.0796460176991145	7.0796460176991145		17.699115044247787	40.117994100294986																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0115341327493935	0.0128180288482296	0.00136274107606473	0.00274104305312342	0.0	0.0278422339840036	0.126248862872072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23602	4.1548486		51.5562						0.0037018		13.00268	35.529	52.0	0E-20		13.00982			97.88374																	
uvpappsample03	HDR20191121030000	2019-11-21 03:11:34	57.5	3.39																	275.2212389380531	133.6283185840708	7.0796460176991145	6.1946902654867255		17.10914454277286	40.117994100294986																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114971643751967	0.0127336997110702	0.00136274107606473	0.00239841267148299	0.0	0.0269141595178702	0.126248862872072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18084	4.1440064		56.5088						-2e-07		12.89368	35.52392	57.0	0E-20		12.90146			98.41272																	
uvpappsample03	HDR20191121030000	2019-11-21 03:12:37	62.5	3.39																	274.6312684365782	133.03834808259586	7.0796460176991145	5.604719764011799		16.8141592920354	40.117994100294986																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114725187923989	0.0126774802862973	0.00136274107606473	0.00216999241705604	0.0	0.0264501222848035	0.126248862872072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13684	4.1333608		61.4672						0.0		12.78094	35.52522	62.0	0E-20		12.78938			98.65944																	
uvpappsample03	HDR20191121030000	2019-11-21 03:13:40	67.5	3.39																	273.74631268436576	132.15339233038347	7.0796460176991145	4.71976401179941		16.224188790560472	39.82300884955752																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114355504182021	0.0125931511491379	0.00136274107606473	0.00182736203541561	0.0	0.02552204781867	0.125320562409777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1101	4.1205406		66.423						0.0		12.64504	35.52746	67.0	0E-20		12.65408			98.84346																	
uvpappsample03	HDR20191121030000	2019-11-21 03:14:43	72.5	3.39																	273.15634218289085	131.56342182890856	7.0796460176991145	4.129793510324483		15.929203539823009	39.82300884955752																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114109048354042	0.0125369317243649	0.00136274107606473	0.00159894178098866	0.0	0.0250580105856033	0.125320562409777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0928	4.0979078		71.3808						0.0		12.41908	35.52096	72.0	0E-20		12.42868			99.03926																	
uvpappsample03	HDR20191121030000	2019-11-21 03:15:46	77.5	3.39																	272.56637168141594	130.97345132743362	7.0796460176991145	3.5398230088495573		15.634218289085545	39.82300884955752																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113862592526064	0.012480712299592	0.00136274107606473	0.00137052152656171	0.0	0.0245939733525365	0.125320562409777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07514	4.0853294		76.337						0.0		12.29044	35.51676	77.0	0E-20		12.30066			99.17278																	
uvpappsample03	HDR20191121030000	2019-11-21 03:16:49	82.5	3.39																	271.6814159292035	130.08849557522123	7.0796460176991145	2.654867256637168		15.339233038348082	39.82300884955752																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113492908784096	0.0123963831624326	0.00136274107606473	0.00102789114492128	0.0	0.0241299361194698	0.125320562409777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06812	4.0798418		81.298						0.0		12.23258	35.51476	82.0	0E-20		12.24346			99.22056																	
uvpappsample03	HDR20191121030000	2019-11-21 03:17:52	87.5	3.39																	271.0914454277286	129.49852507374632	7.0796460176991145	2.0648967551622417		15.044247787610619	39.82300884955752																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113246452956118	0.0123401637376596	0.00136274107606473	0.000799470890494331	0.0	0.0236658988864031	0.125320562409777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06018	4.0723678		86.2492						0.0		12.15646	35.51156	87.0	0E-20		12.16794			99.25746																	
uvpappsample03	HDR20191121030000	2019-11-21 03:18:55	92.5	3.39																	270.2064896755162	128.61356932153393	7.0796460176991145	1.1799410029498525		14.454277286135692	39.82300884955752																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011287676921415	0.0122558346005002	0.00136274107606473	0.000456840508853903	0.0	0.0227378244202696	0.125320562409777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05472	4.064192		91.2048						0.0		12.07368	35.50774	92.0	0E-20		12.08574			99.36658																	
uvpappsample03	HDR20191121030000	2019-11-21 03:19:58	97.5	3.39																	269.6165191740413	128.023598820059	7.0796460176991145	0.5899705014749262		14.159292035398229	39.82300884955752																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112630313386171	0.0121996151757273	0.00136274107606473	0.000228420254426952	0.0	0.0222737871872029	0.125320562409777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05002	4.0605056		96.157						0.0		12.0338	35.50618	97.0	0E-20		12.04652			99.40912																	
uvpappsample03	HDR20191121030000	2019-11-21 03:21:01	102.5	3.39																	269.0265486725664	127.43362831858407	7.0796460176991145			14.159292035398229	39.82300884955752																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112383857558193	0.0121433957509544	0.00136274107606473	0.0	0.0	0.0222737871872029	0.125320562409777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04768	4.0577056		101.1136						0.0		11.99914	35.5089	102.0	0E-20		12.01252			99.4459																	
uvpappsample03	HDR20191121030000	2019-11-21 03:22:04	107.5	3.39																	268.14159292035396	126.54867256637168	7.0796460176991145			13.864306784660766	39.82300884955752																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112014173816225	0.012059066613795	0.00136274107606473	0.0	0.0	0.0218097499541362	0.125320562409777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04396	4.0576436		106.07						0.0		11.99002	35.51376	107.0	0E-20		12.00398			99.48336																	
uvpappsample03	HDR20191121030000	2019-11-21 03:23:07	112.5	3.39																	267.55162241887905	125.95870206489676	7.0796460176991145			13.569321533923304	39.82300884955752																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0111767717988247	0.012002847189022	0.00136274107606473	0.0	0.0	0.0213457127210695	0.125320562409777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04308	4.0567612		111.021						0.0		11.97646	35.51526	112.0	0E-20		11.99108			99.4931																	
uvpappsample03	HDR20191121030000	2019-11-21 03:24:10	117.5	3.39																	266.66666666666663	125.07374631268436	7.0796460176991145			13.274336283185841	39.82300884955752																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0111398034246279	0.0119185180518626	0.00136274107606473	0.0	0.0	0.0208816754880027	0.125320562409777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04644	4.0560128		115.9794						0.0		11.96312	35.51782	117.0	0E-20		11.97838			99.47668																	
uvpappsample03	HDR20191121030000	2019-11-21 03:25:13	122.5	3.39																	266.0766961651917	124.48377581120944	7.0796460176991145			12.979351032448378	39.82300884955752																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01111515784183	0.0118622986270897	0.00136274107606473	0.0	0.0	0.020417638254936	0.125320562409777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04098	4.055154		120.9304						0.0		11.94702	35.52182	122.0	0E-20		11.96292			99.52652																	
uvpappsample03	HDR20191121030000	2019-11-21 03:26:16	127.5	3.39																	265.4867256637168	123.8938053097345	7.0796460176991145			12.684365781710914	39.528023598820056																							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110905122590322	0.0118060792023167	0.00136274107606473	0.0	0.0	0.0199536010218693	0.124392261947483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04056	4.0502596		125.8876						0.0		11.89768	35.51894	127.0	0E-20		11.9142			99.56786																	
