Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume [L]	living [# m-3]	living>Eukaryota [# m-3]	living>Eukaryota>Harosa [# m-3]	living>Eukaryota>Harosa>Rhizaria [# m-3]	living>Eukaryota>Harosa>Rhizaria>Retaria [# m-3]	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea [# m-3]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea [# m-3]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria [# m-3]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack [# m-3]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey [# m-3]	not-living [# m-3]	not-living>detritus [# m-3]	not-living>detritus>fiber [# m-3]	not-living>plastic [# m-3]	not-living>plastic>fiber [# m-3]	living biovolume [mm3 l-1]	living>Eukaryota biovolume [mm3 l-1]	living>Eukaryota>Harosa biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria>Retaria biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack biovolume [mm3 l-1]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey biovolume [mm3 l-1]	not-living biovolume [mm3 l-1]	not-living>detritus biovolume [mm3 l-1]	not-living>detritus>fiber biovolume [mm3 l-1]	not-living>plastic biovolume [mm3 l-1]	not-living>plastic>fiber biovolume [mm3 l-1]	living avgesd [mm]	living>Eukaryota avgesd [mm]	living>Eukaryota>Harosa avgesd [mm]	living>Eukaryota>Harosa>Rhizaria avgesd [mm]	living>Eukaryota>Harosa>Rhizaria>Retaria avgesd [mm]	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea avgesd [mm]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea avgesd [mm]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria avgesd [mm]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack avgesd [mm]	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey avgesd [mm]	not-living avgesd [mm]	not-living>detritus avgesd [mm]	not-living>detritus>fiber avgesd [mm]	not-living>plastic avgesd [mm]	not-living>plastic>fiber avgesd [mm]
brusample01	HDR20191121010000	2019-11-21 01:00:00	132.5	1.13	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	2654.8672566371683	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	28.16916496538602	28.16916496538602	28.16916496538602	28.16916496538602	28.16916496538602	4.902960420380585	23.2662045450054	23.2662045450054	13.9206721152731	9.345532429732302	14.615671259033805	4.167160867761593	4.167160867761593	10.448510391272213	10.448510391272213	1.64401190570435	1.64401190570435	1.64401190570435	1.64401190570435	1.64401190570435	1.52219751023713	1.70491910343796	1.70491910343796	1.81798152637089	1.59185668050504	1.26373250904358	1.2161394061391	1.2161394061391	1.31132561194805	1.31132561194805
brusample01	HDR20191121010000	2019-11-21 01:00:00	137.5	1.13	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	1769.911504424779	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	26.246432197647703	26.246432197647703	26.246432197647703	26.246432197647703	26.246432197647703	3.21661111213777	23.029821085509916	23.029821085509916	13.771434388511771	9.258386696998143	14.525933784497965	4.167160867761593	4.167160867761593	10.358772916736372	10.358772916736372	1.6374787424041	1.6374787424041	1.6374787424041	1.6374787424041	1.6374787424041	1.51408047506496	1.69917787607368	1.69917787607368	1.81146153225151	1.58689421989584	1.26185003199817	1.2161394061391	1.2161394061391	1.30756065785724	1.30756065785724
brusample01	HDR20191121010000	2019-11-21 01:00:00	142.5	1.13	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	2654.8672566371683	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	27.518368719174426	27.518368719174426	27.518368719174426	27.518368719174426	27.518368719174426	4.747319206925602	22.77104951224885	22.77104951224885	13.610366421238584	9.160683091010267	14.436454697933009	4.167160867761593	4.167160867761593	10.269293830171417	10.269293830171417	1.63052688734857	1.63052688734857	1.63052688734857	1.63052688734857	1.63052688734857	1.50591675499626	1.69283195352472	1.69283195352472	1.8043716171141	1.58129228993534	1.2599621188819	1.2161394061391	1.2161394061391	1.30378483162469	1.30378483162469
brusample01	HDR20191121010000	2019-11-21 01:00:00	147.5	1.13	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	1769.911504424779	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	25.649794086513364	25.649794086513364	25.649794086513364	25.649794086513364	25.649794086513364	3.113409577431602	22.53638450908177	22.53638450908177	13.462249960572834	9.074134548508939	14.347234747655843	4.167160867761593	4.167160867761593	10.180073879894248	10.180073879894248	1.62393645699905	1.62393645699905	1.62393645699905	1.62393645699905	1.62393645699905	1.49771151813265	1.68704892643225	1.68704892643225	1.79780226511038	1.57629558775411	1.25806872232702	1.2161394061391	1.2161394061391	1.29999803851493	1.29999803851493
brusample01	HDR20191121010000	2019-11-21 01:00:00	152.5	1.13	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	2654.8672566371683	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	26.8836052094162	26.8836052094162	26.8836052094162	26.8836052094162	26.8836052094162	4.593360694127938	22.290244515288233	22.290244515288233	13.302401305515488	8.987843209772832	14.258274688522745	4.167160867761593	4.167160867761593	10.091113820761151	10.091113820761151	1.61713343631602	1.61713343631602	1.61713343631602	1.61713343631602	1.61713343631602	1.48945804876411	1.68097113009197	1.68097113009197	1.79065826810933	1.57128399207462	1.25616979427386	1.2161394061391	1.2161394061391	1.29620018240862	1.29620018240862
brusample01	HDR20191121010000	2019-11-21 01:00:00	157.5	1.13	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	1769.911504424779	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	25.057854780680092	25.057854780680092	25.057854780680092	25.057854780680092	25.057854780680092	3.01133598750931	22.046518793170797	22.046518793170797	13.155414664190532	8.891104128980267	14.169575282025487	4.167160867761593	4.167160867761593	10.002414414263985	10.002414414263985	1.61027543308571	1.61027543308571	1.61027543308571	1.61027543308571	1.61027543308571	1.48116167095402	1.67483231415155	1.67483231415155	1.78403842001437	1.56562620828872	1.25426528595659	1.2161394061391	1.2161394061391	1.29239116577408	1.29239116577408
brusample01	HDR20191121010000	2019-11-21 01:00:00	162.5	1.13	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	2654.8672566371683	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	26.243314107466464	26.243314107466464	26.243314107466464	26.243314107466464	26.243314107466464	4.441103478549796	21.80221062891664	21.80221062891664	12.996794694031772	8.805415934884868	14.081137296389029	4.167160867761593	4.167160867761593	9.913976428627436	9.913976428627436	1.60341128215309	1.60341128215309	1.60341128215309	1.60341128215309	1.60341128215309	1.47281542559161	1.66870921043383	1.66870921043383	1.77683908434046	1.5605793365272	1.25235514788858	1.2161394061391	1.2161394061391	1.28857088963807	1.28857088963807
brusample01	HDR20191121010000	2019-11-21 01:00:00	167.5	1.13	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	1769.911504424779	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	24.481337106058053	24.481337106058053	24.481337106058053	24.481337106058053	24.481337106058053	2.910402947156354	21.570934158901686	21.570934158901686	12.850946624070975	8.719987534830745	13.992961506671241	4.167160867761593	4.167160867761593	9.825800638909648	9.825800638909648	1.59670315829224	1.59670315829224	1.59670315829224	1.59670315829224	1.59670315829224	1.46442480061652	1.6628423371301	1.6628423371301	1.77016755751783	1.55551711674237	1.25043932984744	1.2161394061391	1.2161394061391	1.28473925355578	1.28473925355578
brusample01	HDR20191121010000	2019-11-21 01:00:00	172.5	1.13	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	2654.8672566371683	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	25.608354411686108	25.608354411686108	25.608354411686108	25.608354411686108	25.608354411686108	4.290566787331452	21.31778762435469	21.31778762435469	12.69356493101708	8.624222693337629	13.905048694864869	4.167160867761593	4.167160867761593	9.737887827103275	9.737887827103275	1.5895653099573	1.5895653099573	1.5895653099573	1.5895653099573	1.5895653099573	1.45598257852633	1.65635667567278	1.65635667567278	1.76291157691643	1.54980177442914	1.24851778085957	1.2161394061391	1.2161394061391	1.28089615558004	1.28089615558004
brusample01	HDR20191121010000	2019-11-21 01:00:00	177.5	1.13	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	1769.911504424779	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	23.89889145855894	23.89889145855894	23.89889145855894	23.89889145855894	23.89889145855894	2.8106234934435403	21.088267965115403	21.088267965115403	12.54886439104248	8.539403574072894	13.817399650001594	4.167160867761593	4.167160867761593	9.65023878224	9.65023878224	1.58279491744676	1.58279491744676	1.58279491744676	1.58279491744676	1.58279491744676	1.44749441961683	1.65044516636172	1.65044516636172	1.75618714183359	1.54470319088985	1.24659044918435	1.2161394061391	1.2161394061391	1.2770414922296	1.2770414922296
brusample01	HDR20191121010000	2019-11-21 01:00:00	182.5	1.13	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	2654.8672566371683	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	24.989348229180976	24.989348229180976	24.989348229180976	24.989348229180976	24.989348229180976	4.141770514656478	20.847577714524515	20.847577714524515	12.392730795528763	8.454846918995734	13.73001516825832	4.167160867761593	4.167160867761593	9.562854300496726	9.562854300496726	1.57580492357496	1.57580492357496	1.57580492357496	1.57580492357496	1.57580492357496	1.438952831684	1.64423096952044	1.64423096952044	1.74887315783757	1.5395887812033	1.24465728229791	1.2161394061391	1.2161394061391	1.27317515845671	1.27317515845671
brusample01	HDR20191121010000	2019-11-21 01:00:00	187.5	1.13	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	1769.911504424779	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	23.321264410498763	23.321264410498763	23.321264410498763	23.321264410498763	23.321264410498763	2.7120111210171154	20.609253289481686	20.609253289481686	12.249186959020001	8.36006633046162	13.642896053065488	4.167160867761593	4.167160867761593	9.475735185303895	9.475735185303895	1.56875742634667	1.56875742634667	1.56875742634667	1.56875742634667	1.56875742634667	1.43036365647696	1.63795431128152	1.63795431128152	1.7420945354204	1.53381408714264	1.24271822687638	1.2161394061391	1.2161394061391	1.26929704761365	1.26929704761365
brusample01	HDR20191121010000	2019-11-21 01:00:00	192.5	1.13	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	11504.424778761064	2654.8672566371683	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	24.365172063647968	24.365172063647968	24.365172063647968	24.365172063647968	24.365172063647968	3.9947352612393896	20.370436802408587	20.370436802408587	12.094311518907613	8.276125283500974	13.556043115218232	4.167160867761593	4.167160867761593	9.388882247456639	9.388882247456639	1.56170080421704	1.56170080421704	1.56170080421704	1.56170080421704	1.56170080421704	1.4217191093085	1.63169165167131	1.63169165167131	1.73472113438089	1.52866216896172	1.24077322877876	1.2161394061391	1.2161394061391	1.26540705141842	1.26540705141842
brusample01	HDR20191121010000	2019-11-21 01:00:00	197.5	1.13	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	10619.469026548673	1769.911504424779	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	22.758963047375754	22.758963047375754	22.758963047375754	22.758963047375754	22.758963047375754	2.6145798095102126	20.144383237865487	20.144383237865487	11.95193378293009	8.192449454935408	13.469457172989115	4.167160867761593	4.167160867761593	9.302296305227523	9.302296305227523	1.55480204582849	1.55480204582849	1.55480204582849	1.55480204582849	1.55480204582849	1.41302522315334	1.62569045716607	1.62569045716607	1.72788699317319	1.52349392115895	1.23882223302929	1.2161394061391	1.2161394061391	1.26150505991947	1.26150505991947
brusample01	HDR20191121010000	2019-11-21 01:00:00	202.5	1.13	9734.513274336285	9734.513274336285	9734.513274336285	9734.513274336285	9734.513274336285	884.9557522123895	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	21.189778689542923	21.189778689542923	21.189778689542923	21.189778689542923	21.189778689542923	1.292788438017664	19.896990251525313	19.896990251525313	11.79832680323009	8.098663448295152	13.383139052244072	4.167160867761593	4.167160867761593	9.215978184482479	9.215978184482479	1.54863127725424	1.54863127725424	1.54863127725424	1.54863127725424	1.54863127725424	1.40778314165224	1.61905534505524	1.61905534505524	1.72045270306948	1.51765798704101	1.23686518379927	1.2161394061391	1.2161394061391	1.25759096145945	1.25759096145945
brusample01	HDR20191121010000	2019-11-21 01:00:00	207.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	19.67273455415761	19.67273455415761	19.67273455415761	19.67273455415761	19.67273455415761	0	19.67273455415761	19.67273455415761	11.6571247976677	8.015609756489939	13.297089586560709	4.167160867761593	4.167160867761593	9.129928718799116	9.129928718799116	1.61300634041715	1.61300634041715	1.61300634041715	1.61300634041715	1.61300634041715		1.61300634041715	1.61300634041715	1.7135616561796	1.5124510246547	1.23490202438849	1.2161394061391	1.2161394061391	1.25366464263789	1.25366464263789
brusample01	HDR20191121010000	2019-11-21 01:00:00	212.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	19.437620966686108	19.437620966686108	19.437620966686108	19.437620966686108	19.437620966686108	0	19.437620966686108	19.437620966686108	11.504796840832213	7.9328241258539025	13.211309617348673	4.167160867761593	4.167160867761593	9.04414874958708	9.04414874958708	1.60664607254342	1.60664607254342	1.60664607254342	1.60664607254342	1.60664607254342		1.60664607254342	1.60664607254342	1.70606494318804	1.50722720189879	1.232932697206	1.2161394061391	1.2161394061391	1.24972598827289	1.24972598827289
brusample01	HDR20191121010000	2019-11-21 01:00:00	217.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	19.204823800380357	19.204823800380357	19.204823800380357	19.204823800380357	19.204823800380357	0	19.204823800380357	19.204823800380357	11.36478043816301	7.840043362217364	13.125799993973452	4.167160867761593	4.167160867761593	8.958639126211859	8.958639126211859	1.60022179105712	1.60022179105712	1.60022179105712	1.60022179105712	1.60022179105712		1.60022179105712	1.60022179105712	1.69911554500277	1.50132803711147	1.2309571437504	1.2161394061391	1.2161394061391	1.2457748813617	1.2457748813617
brusample01	HDR20191121010000	2019-11-21 01:00:00	222.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	18.97162894419602	18.97162894419602	18.97162894419602	18.97162894419602	18.97162894419602	0	18.97162894419602	18.97162894419602	11.213742334986373	7.757886609209646	13.040561573882302	4.167160867761593	4.167160867761593	8.873400706120709	8.873400706120709	1.59380951871582	1.59380951871582	1.59380951871582	1.59380951871582	1.59380951871582		1.59380951871582	1.59380951871582	1.69155480980191	1.49606422762974	1.22897530458962	1.2161394061391	1.2161394061391	1.24181120304014	1.24181120304014
brusample01	HDR20191121010000	2019-11-21 01:00:00	227.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	18.7509225142054	18.7509225142054	18.7509225142054	18.7509225142054	18.7509225142054	0	18.7509225142054	18.7509225142054	11.074921660642834	7.676000853562602	12.95559522273354	4.167160867761593	4.167160867761593	8.788434354971912	8.788434354971912	1.58766427504451	1.58766427504451	1.58766427504451	1.58766427504451	1.58766427504451		1.58766427504451	1.58766427504451	1.68454555244565	1.49078299764337	1.22698711934	1.2161394061391	1.2161394061391	1.2378348325409	1.2378348325409
brusample01	HDR20191121010000	2019-11-21 01:00:00	232.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	18.50942086623009	18.50942086623009	18.50942086623009	18.50942086623009	18.50942086623009	0	18.50942086623009	18.50942086623009	10.925184521819736	7.584236344410364	12.87090181452779	4.167160867761593	4.167160867761593	8.703740946766231	8.703740946766231	1.58086881378661	1.58086881378661	1.58086881378661	1.58086881378661	1.58086881378661		1.58086881378661	1.58086881378661	1.67691912623239	1.48481850134083	1.22499252664484	1.2161394061391	1.2161394061391	1.23384564715057	1.23384564715057
brusample01	HDR20191121010000	2019-11-21 01:00:00	237.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	18.29055639641584	18.29055639641584	18.29055639641584	18.29055639641584	18.29055639641584	0	18.29055639641584	18.29055639641584	10.787569965179028	7.502986431236833	12.786482231743808	4.167160867761593	4.167160867761593	8.619321363982214	8.619321363982214	1.57467218850107	1.57467218850107	1.57467218850107	1.57467218850107	1.57467218850107		1.57467218850107	1.57467218850107	1.66984843574689	1.47949594125525	1.2229914641523	1.2161394061391	1.2161394061391	1.22984352216549	1.22984352216549
brusample01	HDR20191121010000	2019-11-21 01:00:00	242.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	18.061155743836817	18.061155743836817	18.061155743836817	18.061155743836817	18.061155743836817	0	18.061155743836817	18.061155743836817	10.639145193572832	7.4220105502640354	12.702337365475488	4.167160867761593	4.167160867761593	8.535176497713895	8.535176497713895	1.56815497237437	1.56815497237437	1.56815497237437	1.56815497237437	1.56815497237437		1.56815497237437	1.56815497237437	1.66215457593563	1.4741553688131	1.22098386849267	1.2161394061391	1.2161394061391	1.22582833084624	1.22582833084624
brusample01	HDR20191121010000	2019-11-21 01:00:00	247.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	17.834021096697434	17.834021096697434	17.834021096697434	17.834021096697434	17.834021096697434	0	17.834021096697434	17.834021096697434	10.502747419627523	7.331273677069948	12.61846811557363	4.167160867761593	4.167160867761593	8.451307247812	8.451307247812	1.56157206466445	1.56157206466445	1.56157206466445	1.56157206466445	1.56157206466445		1.56157206466445	1.56157206466445	1.65502080815311	1.46812332117579	1.21896967525495	1.2161394061391	1.2161394061391	1.2217999443708	1.2217999443708
brusample01	HDR20191121010000	2019-11-21 01:00:00	252.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	17.60658756338204	17.60658756338204	17.60658756338204	17.60658756338204	17.60658756338204	0	17.60658756338204	17.60658756338204	10.355646723303895	7.250940840078133	12.534875390789914	4.167160867761593	4.167160867761593	8.367714523028294	8.367714523028294	1.55499884602226	1.55499884602226	1.55499884602226	1.55499884602226	1.55499884602226		1.55499884602226	1.55499884602226	1.64725769372638	1.46273999831814	1.21694881896273	1.2161394061391	1.2161394061391	1.21775823178635	1.21775823178635
brusample01	HDR20191121010000	2019-11-21 01:00:00	257.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	17.391361859494513	17.391361859494513	17.391361859494513	17.391361859494513	17.391361859494513	0	17.391361859494513	17.391361859494513	10.220476685068142	7.170885174426355	12.451560108924868	4.167160867761593	4.167160867761593	8.284399241163257	8.284399241163257	1.54869858338384	1.54869858338384	1.54869858338384	1.54869858338384	1.54869858338384		1.54869858338384	1.54869858338384	1.64005912980513	1.45733803696256	1.21492123304934	1.2161394061391	1.2161394061391	1.21370305995958	1.21370305995958
brusample01	HDR20191121010000	2019-11-21 01:00:00	262.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	17.1558998010123	17.1558998010123	17.1558998010123	17.1558998010123	17.1558998010123	0	17.1558998010123	17.1558998010123	10.07471209115832	7.081187709853947	12.368523196978938	4.167160867761593	4.167160867761593	8.201362329217337	8.201362329217337	1.54173047291308	1.54173047291308	1.54173047291308	1.54173047291308	1.54173047291308		1.54173047291308	1.54173047291308	1.63222485628065	1.45123608954551	1.2128868498323	1.2161394061391	1.2161394061391	1.20963429352549	1.20963429352549
brusample01	HDR20191121010000	2019-11-21 01:00:00	267.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	16.942563582937346	16.942563582937346	16.942563582937346	16.942563582937346	16.942563582937346	0	16.942563582937346	16.942563582937346	9.940781042870267	7.001782540067097	12.285765591307259	4.167160867761593	4.167160867761593	8.118604723545628	8.118604723545628	1.53537478603485	1.53537478603485	1.53537478603485	1.53537478603485	1.53537478603485		1.53537478603485	1.53537478603485	1.62495969786897	1.44578987420073	1.21084560048692	1.2161394061391	1.2161394061391	1.20555179483475	1.20555179483475
brusample01	HDR20191121010000	2019-11-21 01:00:00	272.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	16.71902270350478	16.71902270350478	16.71902270350478	16.71902270350478	16.71902270350478	0	16.71902270350478	16.71902270350478	9.796364912331594	6.922657791173275	12.203288237777878	4.167160867761593	4.167160867761593	8.036127370016285	8.036127370016285	1.52868831446188	1.52868831446188	1.52868831446188	1.52868831446188	1.52868831446188		1.52868831446188	1.52868831446188	1.61705227184372	1.44032435708003	1.20879741501917	1.2161394061391	1.2161394061391	1.20145542389924	1.20145542389924
brusample01	HDR20191121010000	2019-11-21 01:00:00	277.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	16.497696345531065	16.497696345531065	16.497696345531065	16.497696345531065	16.497696345531065	0	16.497696345531065	16.497696345531065	9.663684423518763	6.834011922012275	12.121092091934338	4.167160867761593	4.167160867761593	7.953931224172735	7.953931224172735	1.52193432898208	1.52193432898208	1.52193432898208	1.52193432898208	1.52193432898208		1.52193432898208	1.52193432898208	1.60971863583355	1.43415002213062	1.20674222223763	1.2161394061391	1.2161394061391	1.19734503833615	1.19734503833615
brusample01	HDR20191121010000	2019-11-21 01:00:00	282.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	16.276174852966818	16.276174852966818	16.276174852966818	16.276174852966818	16.276174852966818	0	16.276174852966818	16.276174852966818	9.520629466869735	6.755545386097089	12.039178119161328	4.167160867761593	4.167160867761593	7.872017251399709	7.872017251399709	1.51518731312669	1.51518731312669	1.51518731312669	1.51518731312669	1.51518731312669		1.51518731312669	1.51518731312669	1.60173596906053	1.42863865719284	1.20467994972463	1.2161394061391	1.2161394061391	1.19322049331016	1.19322049331016
brusample01	HDR20191121010000	2019-11-21 01:00:00	287.5	1.13	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	8849.557522123894	0	8849.557522123894	8849.557522123894	4424.778761061947	4424.778761061947	13274.336283185841	4424.778761061947	4424.778761061947	8849.557522123894	8849.557522123894	16.066574075021947	16.066574075021947	16.066574075021947	16.066574075021947	16.066574075021947	0	16.066574075021947	16.066574075021947	9.389211437352035	6.677362637669956	11.957547294855045	4.167160867761593	4.167160867761593	7.7903864270934085	7.7903864270934085	1.5087195843967	1.5087195843967	1.5087195843967	1.5087195843967	1.5087195843967		1.5087195843967	1.5087195843967	1.59433188188739	1.42310728690601	1.20261052380651	1.2161394061391	1.2161394061391	1.18908164147392	1.18908164147392
