orig_id	objid	name	taxo_hierarchy	classif_qual	depth_including_offset	psampleid	%area	angle	area	area_exc	areai	bx	by	cdexc	centroids	circ.	circex	compentropy	compm1	compm2	compm3	compmean	compslope	convarea	convarea_area	convperim	convperim_perim	cv	elongation	esd	fcons	feret	feretareaexc	fractal	height	histcum1	histcum2	histcum3	intden	kurt	kurt_mean	major	max	mean	meanpos	median	median_mean	median_mean_range	min	minor	mode	nb1	nb1_area	nb1_range	nb2	nb2_area	nb2_range	nb3	nb3_area	nb3_range	perim.	perimareaexc	perimferet	perimmajor	range	skelarea	skeleton_area	skew	skew_mean	slope	sr	stddev	symetrieh	symetrieh_area	symetriehc	symetriev	symetriev_area	symetrievc	tag	thickr	width	x	xm	xmg5	xstart	y	ym	ymg5	ystart
	12764	fiber<detritus	not-living>detritus>fiber	V	983.0	564			150.0																																																																																
	12763	fiber<plastic	not-living>plastic>fiber	V	492.5	564			102.0																																																																																
	12762	fiber<detritus	not-living>detritus>fiber	V	982.0	564			150.0																																																																																
	12761	fiber<plastic	not-living>plastic>fiber	V	492.0	564			102.0																																																																																
	12760	fiber<detritus	not-living>detritus>fiber	V	981.0	564			150.0																																																																																
	12759	fiber<plastic	not-living>plastic>fiber	V	491.5	564			103.0																																																																																
	12758	fiber<detritus	not-living>detritus>fiber	V	980.0	564			150.0																																																																																
	12757	fiber<plastic	not-living>plastic>fiber	V	491.0	564			103.0																																																																																
	12756	fiber<detritus	not-living>detritus>fiber	V	979.0	564			150.0																																																																																
	12755	fiber<plastic	not-living>plastic>fiber	V	490.5	564			103.0																																																																																
	12754	fiber<detritus	not-living>detritus>fiber	V	978.0	564			150.0																																																																																
	12753	fiber<plastic	not-living>plastic>fiber	V	490.0	564			103.0																																																																																
	12752	fiber<detritus	not-living>detritus>fiber	V	977.0	564			150.0																																																																																
	12751	fiber<plastic	not-living>plastic>fiber	V	489.5	564			103.0																																																																																
	12750	fiber<detritus	not-living>detritus>fiber	V	976.0	564			150.0																																																																																
	12749	fiber<plastic	not-living>plastic>fiber	V	489.0	564			103.0																																																																																
	12748	fiber<detritus	not-living>detritus>fiber	V	975.0	564			150.0																																																																																
	12747	fiber<plastic	not-living>plastic>fiber	V	488.5	564			103.0																																																																																
	12746	fiber<detritus	not-living>detritus>fiber	V	974.0	564			150.0																																																																																
	12745	fiber<plastic	not-living>plastic>fiber	V	488.0	564			103.0																																																																																
	12744	fiber<detritus	not-living>detritus>fiber	V	973.0	564			150.0																																																																																
	12743	fiber<plastic	not-living>plastic>fiber	V	487.5	564			103.0																																																																																
	12742	fiber<detritus	not-living>detritus>fiber	V	972.0	564			150.0																																																																																
	12741	fiber<plastic	not-living>plastic>fiber	V	487.0	564			103.0																																																																																
	12740	fiber<detritus	not-living>detritus>fiber	V	971.0	564			150.0																																																																																
	12739	fiber<plastic	not-living>plastic>fiber	V	486.5	564			104.0																																																																																
	12738	fiber<detritus	not-living>detritus>fiber	V	970.0	564			150.0																																																																																
	12737	fiber<plastic	not-living>plastic>fiber	V	486.0	564			104.0																																																																																
	12736	fiber<detritus	not-living>detritus>fiber	V	969.0	564			150.0																																																																																
	12735	fiber<plastic	not-living>plastic>fiber	V	485.5	564			104.0																																																																																
	12734	fiber<detritus	not-living>detritus>fiber	V	968.0	564			150.0																																																																																
	12733	fiber<plastic	not-living>plastic>fiber	V	485.0	564			104.0																																																																																
	12732	fiber<detritus	not-living>detritus>fiber	V	967.0	564			150.0																																																																																
	12731	fiber<plastic	not-living>plastic>fiber	V	484.5	564			104.0																																																																																
	12730	fiber<detritus	not-living>detritus>fiber	V	966.0	564			150.0																																																																																
	12729	fiber<plastic	not-living>plastic>fiber	V	484.0	564			104.0																																																																																
	12728	fiber<detritus	not-living>detritus>fiber	V	965.0	564			150.0																																																																																
	12727	fiber<plastic	not-living>plastic>fiber	V	483.5	564			104.0																																																																																
	12726	fiber<detritus	not-living>detritus>fiber	V	964.0	564			150.0																																																																																
	12725	fiber<plastic	not-living>plastic>fiber	V	483.0	564			104.0																																																																																
	12724	fiber<detritus	not-living>detritus>fiber	V	963.0	564			150.0																																																																																
	12723	fiber<plastic	not-living>plastic>fiber	V	482.5	564			104.0																																																																																
	12722	fiber<detritus	not-living>detritus>fiber	V	962.0	564			150.0																																																																																
	12721	fiber<plastic	not-living>plastic>fiber	V	482.0	564			104.0																																																																																
	12720	fiber<detritus	not-living>detritus>fiber	V	961.0	564			150.0																																																																																
	12719	fiber<plastic	not-living>plastic>fiber	V	481.5	564			105.0																																																																																
	12718	fiber<detritus	not-living>detritus>fiber	V	960.0	564			150.0																																																																																
	12717	fiber<plastic	not-living>plastic>fiber	V	481.0	564			105.0																																																																																
	12716	fiber<detritus	not-living>detritus>fiber	V	959.0	564			150.0																																																																																
	12715	fiber<plastic	not-living>plastic>fiber	V	480.5	564			105.0																																																																																
	12714	fiber<detritus	not-living>detritus>fiber	V	958.0	564			150.0																																																																																
	12713	fiber<plastic	not-living>plastic>fiber	V	480.0	564			105.0																																																																																
	12712	fiber<detritus	not-living>detritus>fiber	V	957.0	564			150.0																																																																																
	12711	fiber<plastic	not-living>plastic>fiber	V	479.5	564			105.0																																																																																
	12710	fiber<detritus	not-living>detritus>fiber	V	956.0	564			150.0																																																																																
	12709	fiber<plastic	not-living>plastic>fiber	V	479.0	564			105.0																																																																																
	12708	fiber<detritus	not-living>detritus>fiber	V	955.0	564			150.0																																																																																
	12707	fiber<plastic	not-living>plastic>fiber	V	478.5	564			105.0																																																																																
	12706	fiber<detritus	not-living>detritus>fiber	V	954.0	564			150.0																																																																																
	12705	fiber<plastic	not-living>plastic>fiber	V	478.0	564			105.0																																																																																
	12704	fiber<detritus	not-living>detritus>fiber	V	953.0	564			150.0																																																																																
	12703	fiber<plastic	not-living>plastic>fiber	V	477.5	564			105.0																																																																																
	12702	fiber<detritus	not-living>detritus>fiber	V	952.0	564			150.0																																																																																
	12701	fiber<plastic	not-living>plastic>fiber	V	477.0	564			105.0																																																																																
	12700	fiber<detritus	not-living>detritus>fiber	V	951.0	564			150.0																																																																																
	12699	fiber<plastic	not-living>plastic>fiber	V	476.5	564			106.0																																																																																
	12698	fiber<detritus	not-living>detritus>fiber	V	950.0	564			150.0																																																																																
	12697	fiber<plastic	not-living>plastic>fiber	V	476.0	564			106.0																																																																																
	12696	fiber<detritus	not-living>detritus>fiber	V	949.0	564			150.0																																																																																
	12695	fiber<plastic	not-living>plastic>fiber	V	475.5	564			106.0																																																																																
	12694	fiber<detritus	not-living>detritus>fiber	V	948.0	564			150.0																																																																																
	12693	fiber<plastic	not-living>plastic>fiber	V	475.0	564			106.0																																																																																
	12692	fiber<detritus	not-living>detritus>fiber	V	947.0	564			150.0																																																																																
	12691	fiber<plastic	not-living>plastic>fiber	V	474.5	564			106.0																																																																																
	12690	fiber<detritus	not-living>detritus>fiber	V	946.0	564			150.0																																																																																
	12689	fiber<plastic	not-living>plastic>fiber	V	474.0	564			106.0																																																																																
	12688	fiber<detritus	not-living>detritus>fiber	V	945.0	564			150.0																																																																																
	12687	fiber<plastic	not-living>plastic>fiber	V	473.5	564			106.0																																																																																
	12686	fiber<detritus	not-living>detritus>fiber	V	944.0	564			150.0																																																																																
	12685	fiber<plastic	not-living>plastic>fiber	V	473.0	564			106.0																																																																																
	12684	fiber<detritus	not-living>detritus>fiber	V	943.0	564			150.0																																																																																
	12683	fiber<plastic	not-living>plastic>fiber	V	472.5	564			106.0																																																																																
	12682	fiber<detritus	not-living>detritus>fiber	V	942.0	564			150.0																																																																																
	12681	fiber<plastic	not-living>plastic>fiber	V	472.0	564			106.0																																																																																
	12680	fiber<detritus	not-living>detritus>fiber	V	941.0	564			150.0																																																																																
	12679	fiber<plastic	not-living>plastic>fiber	V	471.5	564			107.0																																																																																
	12678	fiber<detritus	not-living>detritus>fiber	V	940.0	564			150.0																																																																																
	12677	fiber<plastic	not-living>plastic>fiber	V	471.0	564			107.0																																																																																
	12676	fiber<detritus	not-living>detritus>fiber	V	939.0	564			150.0																																																																																
	12675	fiber<plastic	not-living>plastic>fiber	V	470.5	564			107.0																																																																																
	12674	fiber<detritus	not-living>detritus>fiber	V	938.0	564			150.0																																																																																
	12673	fiber<plastic	not-living>plastic>fiber	V	470.0	564			107.0																																																																																
	12672	fiber<detritus	not-living>detritus>fiber	V	937.0	564			150.0																																																																																
	12671	fiber<plastic	not-living>plastic>fiber	V	469.5	564			107.0																																																																																
	12670	fiber<detritus	not-living>detritus>fiber	V	936.0	564			150.0																																																																																
	12669	fiber<plastic	not-living>plastic>fiber	V	469.0	564			107.0																																																																																
	12668	fiber<detritus	not-living>detritus>fiber	V	935.0	564			150.0																																																																																
	12667	fiber<plastic	not-living>plastic>fiber	V	468.5	564			107.0																																																																																
	12666	fiber<detritus	not-living>detritus>fiber	V	934.0	564			150.0																																																																																
	12665	fiber<plastic	not-living>plastic>fiber	V	468.0	564			107.0																																																																																
	12664	fiber<detritus	not-living>detritus>fiber	V	933.0	564			150.0																																																																																
	12663	fiber<plastic	not-living>plastic>fiber	V	467.5	564			107.0																																																																																
	12662	fiber<detritus	not-living>detritus>fiber	V	932.0	564			150.0																																																																																
	12661	fiber<plastic	not-living>plastic>fiber	V	467.0	564			107.0																																																																																
	12660	fiber<detritus	not-living>detritus>fiber	V	931.0	564			150.0																																																																																
	12659	fiber<plastic	not-living>plastic>fiber	V	466.5	564			108.0																																																																																
	12658	fiber<detritus	not-living>detritus>fiber	V	930.0	564			150.0																																																																																
	12657	fiber<plastic	not-living>plastic>fiber	V	466.0	564			108.0																																																																																
	12656	fiber<detritus	not-living>detritus>fiber	V	929.0	564			150.0																																																																																
	12655	fiber<plastic	not-living>plastic>fiber	V	465.5	564			108.0																																																																																
	12654	fiber<detritus	not-living>detritus>fiber	V	928.0	564			150.0																																																																																
	12653	fiber<plastic	not-living>plastic>fiber	V	465.0	564			108.0																																																																																
	12652	fiber<detritus	not-living>detritus>fiber	V	927.0	564			150.0																																																																																
	12651	fiber<plastic	not-living>plastic>fiber	V	464.5	564			108.0																																																																																
	12650	fiber<detritus	not-living>detritus>fiber	V	926.0	564			150.0																																																																																
	12649	fiber<plastic	not-living>plastic>fiber	V	464.0	564			108.0																																																																																
	12648	fiber<detritus	not-living>detritus>fiber	V	925.0	564			150.0																																																																																
	12647	fiber<plastic	not-living>plastic>fiber	V	463.5	564			108.0																																																																																
	12646	fiber<detritus	not-living>detritus>fiber	V	924.0	564			150.0																																																																																
	12645	fiber<plastic	not-living>plastic>fiber	V	463.0	564			108.0																																																																																
	12644	fiber<detritus	not-living>detritus>fiber	V	923.0	564			150.0																																																																																
	12643	fiber<plastic	not-living>plastic>fiber	V	462.5	564			108.0																																																																																
	12642	fiber<detritus	not-living>detritus>fiber	V	922.0	564			150.0																																																																																
	12641	fiber<plastic	not-living>plastic>fiber	V	462.0	564			108.0																																																																																
	12640	fiber<detritus	not-living>detritus>fiber	V	921.0	564			150.0																																																																																
	12639	fiber<plastic	not-living>plastic>fiber	V	461.5	564			109.0																																																																																
	12638	fiber<detritus	not-living>detritus>fiber	V	920.0	564			150.0																																																																																
	12637	fiber<plastic	not-living>plastic>fiber	V	461.0	564			109.0																																																																																
	12636	fiber<detritus	not-living>detritus>fiber	V	919.0	564			150.0																																																																																
	12635	fiber<plastic	not-living>plastic>fiber	V	460.5	564			109.0																																																																																
	12634	fiber<detritus	not-living>detritus>fiber	V	918.0	564			150.0																																																																																
	12633	fiber<plastic	not-living>plastic>fiber	V	460.0	564			109.0																																																																																
	12632	fiber<detritus	not-living>detritus>fiber	V	917.0	564			150.0																																																																																
	12631	fiber<plastic	not-living>plastic>fiber	V	459.5	564			109.0																																																																																
	12630	fiber<detritus	not-living>detritus>fiber	V	916.0	564			150.0																																																																																
	12629	fiber<plastic	not-living>plastic>fiber	V	459.0	564			109.0																																																																																
	12628	fiber<detritus	not-living>detritus>fiber	V	915.0	564			150.0																																																																																
	12627	fiber<plastic	not-living>plastic>fiber	V	458.5	564			109.0																																																																																
	12626	fiber<detritus	not-living>detritus>fiber	V	914.0	564			150.0																																																																																
	12625	fiber<plastic	not-living>plastic>fiber	V	458.0	564			109.0																																																																																
	12624	fiber<detritus	not-living>detritus>fiber	V	913.0	564			150.0																																																																																
	12623	fiber<plastic	not-living>plastic>fiber	V	457.5	564			109.0																																																																																
	12622	fiber<detritus	not-living>detritus>fiber	V	912.0	564			150.0																																																																																
	12621	fiber<plastic	not-living>plastic>fiber	V	457.0	564			109.0																																																																																
	12620	fiber<detritus	not-living>detritus>fiber	V	911.0	564			150.0																																																																																
	12619	fiber<plastic	not-living>plastic>fiber	V	456.5	564			110.0																																																																																
	12618	fiber<detritus	not-living>detritus>fiber	V	910.0	564			150.0																																																																																
	12617	fiber<plastic	not-living>plastic>fiber	V	456.0	564			110.0																																																																																
	12616	fiber<detritus	not-living>detritus>fiber	V	909.0	564			150.0																																																																																
	12615	fiber<plastic	not-living>plastic>fiber	V	455.5	564			110.0																																																																																
	12614	fiber<detritus	not-living>detritus>fiber	V	908.0	564			150.0																																																																																
	12613	fiber<plastic	not-living>plastic>fiber	V	455.0	564			110.0																																																																																
	12612	fiber<detritus	not-living>detritus>fiber	V	907.0	564			150.0																																																																																
	12611	fiber<plastic	not-living>plastic>fiber	V	454.5	564			110.0																																																																																
	12610	fiber<detritus	not-living>detritus>fiber	V	906.0	564			150.0																																																																																
	12609	fiber<plastic	not-living>plastic>fiber	V	454.0	564			110.0																																																																																
	12608	fiber<detritus	not-living>detritus>fiber	V	905.0	564			150.0																																																																																
	12607	fiber<plastic	not-living>plastic>fiber	V	453.5	564			110.0																																																																																
	12606	fiber<detritus	not-living>detritus>fiber	V	904.0	564			150.0																																																																																
	12605	fiber<plastic	not-living>plastic>fiber	V	453.0	564			110.0																																																																																
	12604	fiber<detritus	not-living>detritus>fiber	V	903.0	564			150.0																																																																																
	12603	fiber<plastic	not-living>plastic>fiber	V	452.5	564			110.0																																																																																
	12602	fiber<detritus	not-living>detritus>fiber	V	902.0	564			150.0																																																																																
	12601	fiber<plastic	not-living>plastic>fiber	V	452.0	564			110.0																																																																																
	12600	fiber<detritus	not-living>detritus>fiber	V	901.0	564			150.0																																																																																
	12599	fiber<plastic	not-living>plastic>fiber	V	451.5	564			111.0																																																																																
	12598	fiber<detritus	not-living>detritus>fiber	V	900.0	564			150.0																																																																																
	12597	fiber<plastic	not-living>plastic>fiber	V	451.0	564			111.0																																																																																
	12596	fiber<detritus	not-living>detritus>fiber	V	899.0	564			150.0																																																																																
	12595	fiber<plastic	not-living>plastic>fiber	V	450.5	564			111.0																																																																																
	12594	fiber<detritus	not-living>detritus>fiber	V	898.0	564			150.0																																																																																
	12593	fiber<plastic	not-living>plastic>fiber	V	450.0	564			111.0																																																																																
	12592	fiber<detritus	not-living>detritus>fiber	V	897.0	564			150.0																																																																																
	12591	fiber<plastic	not-living>plastic>fiber	V	449.5	564			111.0																																																																																
	12590	fiber<detritus	not-living>detritus>fiber	V	896.0	564			150.0																																																																																
	12589	fiber<plastic	not-living>plastic>fiber	V	449.0	564			111.0																																																																																
	12588	fiber<detritus	not-living>detritus>fiber	V	895.0	564			150.0																																																																																
	12587	fiber<plastic	not-living>plastic>fiber	V	448.5	564			111.0																																																																																
	12386	fiber<detritus	not-living>detritus>fiber	V	794.0	564			150.0																																																																																
	12385	fiber<plastic	not-living>plastic>fiber	V	398.0	564			121.0																																																																																
	12384	fiber<detritus	not-living>detritus>fiber	V	793.0	564			150.0																																																																																
	12383	fiber<plastic	not-living>plastic>fiber	V	397.5	564			121.0																																																																																
	12382	fiber<detritus	not-living>detritus>fiber	V	792.0	564			150.0																																																																																
	12381	fiber<plastic	not-living>plastic>fiber	V	397.0	564			121.0																																																																																
	12380	fiber<detritus	not-living>detritus>fiber	V	791.0	564			150.0																																																																																
	12379	fiber<plastic	not-living>plastic>fiber	V	396.5	564			122.0																																																																																
	12378	fiber<detritus	not-living>detritus>fiber	V	790.0	564			150.0																																																																																
	12377	fiber<plastic	not-living>plastic>fiber	V	396.0	564			122.0																																																																																
	12376	fiber<detritus	not-living>detritus>fiber	V	789.0	564			150.0																																																																																
	12375	fiber<plastic	not-living>plastic>fiber	V	395.5	564			122.0																																																																																
	12374	fiber<detritus	not-living>detritus>fiber	V	788.0	564			150.0																																																																																
	12373	fiber<plastic	not-living>plastic>fiber	V	395.0	564			122.0																																																																																
	12372	fiber<detritus	not-living>detritus>fiber	V	787.0	564			150.0																																																																																
	12371	fiber<plastic	not-living>plastic>fiber	V	394.5	564			122.0																																																																																
	12370	fiber<detritus	not-living>detritus>fiber	V	786.0	564			150.0																																																																																
	12369	fiber<plastic	not-living>plastic>fiber	V	394.0	564			122.0																																																																																
	12368	fiber<detritus	not-living>detritus>fiber	V	785.0	564			150.0																																																																																
	12367	fiber<plastic	not-living>plastic>fiber	V	393.5	564			122.0																																																																																
	12366	fiber<detritus	not-living>detritus>fiber	V	784.0	564			150.0																																																																																
	12365	fiber<plastic	not-living>plastic>fiber	V	393.0	564			122.0																																																																																
	12364	fiber<detritus	not-living>detritus>fiber	V	783.0	564			150.0																																																																																
	12363	fiber<plastic	not-living>plastic>fiber	V	392.5	564			122.0																																																																																
	12362	fiber<detritus	not-living>detritus>fiber	V	782.0	564			150.0																																																																																
	12361	fiber<plastic	not-living>plastic>fiber	V	392.0	564			122.0																																																																																
	12360	fiber<detritus	not-living>detritus>fiber	V	781.0	564			150.0																																																																																
	12359	fiber<plastic	not-living>plastic>fiber	V	391.5	564			123.0																																																																																
	12358	fiber<detritus	not-living>detritus>fiber	V	780.0	564			150.0																																																																																
	12357	fiber<plastic	not-living>plastic>fiber	V	391.0	564			123.0																																																																																
	12356	fiber<detritus	not-living>detritus>fiber	V	779.0	564			150.0																																																																																
	12355	fiber<plastic	not-living>plastic>fiber	V	390.5	564			123.0																																																																																
	12354	fiber<detritus	not-living>detritus>fiber	V	778.0	564			150.0																																																																																
	12353	fiber<plastic	not-living>plastic>fiber	V	390.0	564			123.0																																																																																
	12352	fiber<detritus	not-living>detritus>fiber	V	777.0	564			150.0																																																																																
	12351	fiber<plastic	not-living>plastic>fiber	V	389.5	564			123.0																																																																																
	12350	fiber<detritus	not-living>detritus>fiber	V	776.0	564			150.0																																																																																
	12349	fiber<plastic	not-living>plastic>fiber	V	389.0	564			123.0																																																																																
	12348	fiber<detritus	not-living>detritus>fiber	V	775.0	564			150.0																																																																																
	12347	fiber<plastic	not-living>plastic>fiber	V	388.5	564			123.0																																																																																
	12346	fiber<detritus	not-living>detritus>fiber	V	774.0	564			150.0																																																																																
	12345	fiber<plastic	not-living>plastic>fiber	V	388.0	564			123.0																																																																																
	12344	fiber<detritus	not-living>detritus>fiber	V	773.0	564			150.0																																																																																
	12343	fiber<plastic	not-living>plastic>fiber	V	387.5	564			123.0																																																																																
	12342	fiber<detritus	not-living>detritus>fiber	V	772.0	564			150.0																																																																																
	12341	fiber<plastic	not-living>plastic>fiber	V	387.0	564			123.0																																																																																
	12340	fiber<detritus	not-living>detritus>fiber	V	771.0	564			150.0																																																																																
	12339	fiber<plastic	not-living>plastic>fiber	V	386.5	564			124.0																																																																																
	12338	fiber<detritus	not-living>detritus>fiber	V	770.0	564			150.0																																																																																
	12337	fiber<plastic	not-living>plastic>fiber	V	386.0	564			124.0																																																																																
	12336	fiber<detritus	not-living>detritus>fiber	V	769.0	564			150.0																																																																																
	12335	fiber<plastic	not-living>plastic>fiber	V	385.5	564			124.0																																																																																
	12334	fiber<detritus	not-living>detritus>fiber	V	768.0	564			150.0																																																																																
	12333	fiber<plastic	not-living>plastic>fiber	V	385.0	564			124.0																																																																																
	12332	fiber<detritus	not-living>detritus>fiber	V	767.0	564			150.0																																																																																
	12331	fiber<plastic	not-living>plastic>fiber	V	384.5	564			124.0																																																																																
	12330	fiber<detritus	not-living>detritus>fiber	V	766.0	564			150.0																																																																																
	12329	fiber<plastic	not-living>plastic>fiber	V	384.0	564			124.0																																																																																
	12328	fiber<detritus	not-living>detritus>fiber	V	765.0	564			150.0																																																																																
	12327	fiber<plastic	not-living>plastic>fiber	V	383.5	564			124.0																																																																																
	12326	fiber<detritus	not-living>detritus>fiber	V	764.0	564			150.0																																																																																
	12325	fiber<plastic	not-living>plastic>fiber	V	383.0	564			124.0																																																																																
	12324	fiber<detritus	not-living>detritus>fiber	V	763.0	564			150.0																																																																																
	12323	fiber<plastic	not-living>plastic>fiber	V	382.5	564			124.0																																																																																
	12322	fiber<detritus	not-living>detritus>fiber	V	762.0	564			150.0																																																																																
	12321	fiber<plastic	not-living>plastic>fiber	V	382.0	564			124.0																																																																																
	12320	fiber<detritus	not-living>detritus>fiber	V	761.0	564			150.0																																																																																
	12319	fiber<plastic	not-living>plastic>fiber	V	381.5	564			125.0																																																																																
	12318	fiber<detritus	not-living>detritus>fiber	V	760.0	564			150.0																																																																																
	12317	fiber<plastic	not-living>plastic>fiber	V	381.0	564			125.0																																																																																
	12316	fiber<detritus	not-living>detritus>fiber	V	759.0	564			150.0																																																																																
	12315	fiber<plastic	not-living>plastic>fiber	V	380.5	564			125.0																																																																																
	12314	fiber<detritus	not-living>detritus>fiber	V	758.0	564			150.0																																																																																
	12313	fiber<plastic	not-living>plastic>fiber	V	380.0	564			125.0																																																																																
	12312	fiber<detritus	not-living>detritus>fiber	V	757.0	564			150.0																																																																																
	12311	fiber<plastic	not-living>plastic>fiber	V	379.5	564			125.0																																																																																
	12310	fiber<detritus	not-living>detritus>fiber	V	756.0	564			150.0																																																																																
	12309	fiber<plastic	not-living>plastic>fiber	V	379.0	564			125.0																																																																																
	12308	fiber<detritus	not-living>detritus>fiber	V	755.0	564			150.0																																																																																
	12307	fiber<plastic	not-living>plastic>fiber	V	378.5	564			125.0																																																																																
	12306	fiber<detritus	not-living>detritus>fiber	V	754.0	564			150.0																																																																																
	12305	fiber<plastic	not-living>plastic>fiber	V	378.0	564			125.0																																																																																
	12304	fiber<detritus	not-living>detritus>fiber	V	753.0	564			150.0																																																																																
	12303	fiber<plastic	not-living>plastic>fiber	V	377.5	564			125.0																																																																																
	12302	fiber<detritus	not-living>detritus>fiber	V	752.0	564			150.0																																																																																
	12301	fiber<plastic	not-living>plastic>fiber	V	377.0	564			125.0																																																																																
