Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:10:32	52.5	3.39	0.0	0.0	0.0	0.0	0.0	410.61946902654864	14.159292035398229	57.81710914454277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:11:35	57.5	3.39	0.0	0.0	0.0	0.0	0.0	408.84955752212386	13.274336283185841	57.227138643067846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:12:38	62.5	3.39	0.0	0.0	0.0	0.0	0.0	407.66961651917404	12.684365781710914	56.932153392330385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:13:41	67.5	3.39	0.0	0.0	0.0	0.0	0.0	405.89970501474926	11.799410029498524	56.04719764011799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:14:44	72.5	3.39	0.0	0.0	0.0	0.0	0.0	404.7197640117994	11.209439528023598	55.75221238938053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:15:47	77.5	3.39	0.0	0.0	0.0	0.0	0.0	403.53982300884957	10.619469026548671	55.45722713864306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:16:50	82.5	3.39	0.0	0.0	0.0	0.0	0.0	401.7699115044248	9.734513274336283	55.1622418879056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:17:53	87.5	3.39	0.0	0.0	0.0	0.0	0.0	400.5899705014749	9.144542772861357	54.86725663716814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:18:56	92.5	3.39	0.0	0.0	0.0	0.0	0.0	398.8200589970501	8.259587020648967	54.27728613569322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:19:59	97.5	3.39	0.0	0.0	0.0	0.0	0.0	397.6401179941003	7.669616519174041	53.98230088495575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:21:02	102.5	3.39	0.0	0.0	0.0	0.0	0.0	396.46017699115043	7.0796460176991145	53.98230088495575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:22:05	107.5	3.39	0.0	0.0	0.0	0.0	0.0	394.69026548672565	7.0796460176991145	53.68731563421829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:23:08	112.5	3.39	0.0	0.0	0.0	0.0	0.0	393.5103244837758	7.0796460176991145	53.392330383480825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:24:11	117.5	3.39	0.0	0.0	0.0	0.0	0.0	391.740412979351	7.0796460176991145	53.097345132743364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:25:14	122.5	3.39	0.0	0.0	0.0	0.0	0.0	390.5604719764012	7.0796460176991145	52.802359882005895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:26:17	127.5	3.39	0.0	0.0	0.0	0.0	0.0	389.3805309734513	7.0796460176991145	52.21238938053097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:27:20	132.5	3.39	0.0	0.0	0.0	0.0	0.0	387.6106194690265	7.0796460176991145	51.91740412979351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:28:23	137.5	3.39	0.0	0.0	0.0	0.0	0.0	386.4306784660767	7.0796460176991145	51.91740412979351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:29:26	142.5	3.39	0.0	0.0	0.0	0.0	0.0	384.6607669616519	7.0796460176991145	51.62241887905604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:30:29	147.5	3.39	0.0	0.0	0.0	0.0	0.0	383.48082595870204	7.0796460176991145	51.32743362831858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:31:32	152.5	3.39	0.0	0.0	0.0	0.0	0.0	382.3008849557522	7.0796460176991145	51.32743362831858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:32:35	157.5	3.39	0.0	0.0	0.0	0.0	0.0	380.53097345132744	7.0796460176991145	51.03244837758112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:33:38	162.5	3.39	0.0	0.0	0.0	0.0	0.0	379.35103244837757	7.0796460176991145	50.73746312684366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:34:41	167.5	3.39	0.0	0.0	0.0	0.0	0.0	377.5811209439528	7.0796460176991145	50.73746312684366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:35:44	172.5	3.39	0.0	0.0	0.0	0.0	0.0	376.4011799410029	7.0796460176991145	50.442477876106196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:36:47	177.5	3.39	0.0	0.0	0.0	0.0	0.0	375.2212389380531	7.0796460176991145	50.14749262536873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:37:50	182.5	3.39	0.0	0.0	0.0	0.0	0.0	373.4513274336283	7.0796460176991145	50.14749262536873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:38:53	187.5	3.39	0.0	0.0	0.0	0.0	0.0	372.27138643067843	7.0796460176991145	49.557522123893804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:39:56	192.5	3.39	0.0	0.0	0.0	0.0	0.0	370.50147492625365	7.0796460176991145	49.557522123893804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:40:59	197.5	3.39	0.0	0.0	0.0	0.0	0.0	369.32153392330383	7.0796460176991145	49.26253687315634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:42:02	202.5	3.39	0.0	0.0	0.0	0.0	0.0	368.14159292035396	17.699115044247787	49.26253687315634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:43:05	207.5	3.39	0.0	0.0	0.0	0.0	0.0	366.3716814159292	7.0796460176991145	48.967551622418874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:44:08	212.5	3.39	0.0	0.0	0.0	0.0	0.0	365.19174041297936	7.0796460176991145	48.967551622418874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:45:11	217.5	3.39	0.0	0.0	0.0	0.0	0.0	363.4218289085546	7.0796460176991145	48.67256637168141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:46:14	222.5	3.39	0.0	0.0	0.0	0.0	0.0	362.2418879056047	7.0796460176991145	48.67256637168141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:47:17	227.5	3.39	0.0	0.0	0.0	0.0	0.0	361.0619469026549	7.0796460176991145	48.67256637168141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:48:20	232.5	3.39	0.0	0.0	0.0	0.0	0.0	359.2920353982301	7.0796460176991145	48.37758112094395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:49:23	237.5	3.39	0.0	0.0	0.0	0.0	0.0	358.1120943952802	7.0796460176991145	48.08259587020649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:50:26	242.5	3.39	0.0	0.0	0.0	0.0	0.0	356.34218289085544	7.0796460176991145	47.78761061946903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:51:29	247.5	3.39	0.0	0.0	0.0	0.0	0.0	355.16224188790557	7.0796460176991145	47.78761061946903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:52:32	252.5	3.39	0.0	0.0	0.0	0.0	0.0	353.98230088495575	7.0796460176991145	47.78761061946903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:53:35	257.5	3.39	0.0	0.0	0.0	0.0	0.0	352.21238938053096	7.0796460176991145	47.49262536873156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:54:38	262.5	3.39	0.0	0.0	0.0	0.0	0.0	351.0324483775811	7.0796460176991145	47.49262536873156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:55:41	267.5	3.39	0.0	0.0	0.0	0.0	0.0	349.2625368731563	7.0796460176991145	47.1976401179941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:56:44	272.5	3.39	0.0	0.0	0.0	0.0	0.0	348.0825958702065	7.0796460176991145	47.1976401179941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:57:47	277.5	3.39	0.0	0.0	0.0	0.0	0.0	346.9026548672566	7.0796460176991145	47.1976401179941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:58:50	282.5	3.39	0.0	0.0	0.0	0.0	0.0	345.13274336283183	7.0796460176991145	46.902654867256636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 03:59:53	287.5	3.39	0.0	0.0	0.0	0.0	0.0	343.952802359882	7.0796460176991145	46.902654867256636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 04:00:56	292.5	3.39	0.0	0.0	0.0	0.0	0.0	342.18289085545723	7.0796460176991145	46.607669616519175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 04:01:59	297.5	3.39	0.0	0.0	0.0	0.0	0.0	341.00294985250736	7.0796460176991145	46.312684365781706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 04:03:02	302.5	3.39	0.0	0.0	0.0	0.0	0.0	339.8230088495575	7.0796460176991145	46.312684365781706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample03	HDRlambdasample03_UVPSN_DEPTH_LPM.txt	2019-11-21 04:04:05	307.5	3.39	0.0	0.0	0.0	0.0	0.0	338.05309734513276	7.0796460176991145	46.312684365781706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
