Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
brusample01	HDR20191121010000	2019-11-21 01:00:00	152.5	1.13	0.0	0.0	0.0	0.0	0.0	477.8761061946903	8.849557522123895	63.71681415929204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0280142517699053	0.00170342634508091	0.178228264852704	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	157.5	1.13	0.0	0.0	0.0	0.0	0.0	476.1061946902655	8.849557522123895	63.71681415929204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0278929542585491	0.00170342634508091	0.178228264852704	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	162.5	1.13	0.0	0.0	0.0	0.0	0.0	474.3362831858407	8.849557522123895	62.83185840707965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277716567471929	0.00170342634508091	0.17544336346582	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	167.5	1.13	0.0	0.0	0.0	0.0	0.0	472.566371681416	8.849557522123895	61.946902654867266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0276503592358367	0.00170342634508091	0.17405125176662	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	172.5	1.13	0.0	0.0	0.0	0.0	0.0	470.7964601769912	8.849557522123895	61.946902654867266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0275290617244806	0.00170342634508091	0.17405125176662	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	177.5	1.13	0.0	0.0	0.0	0.0	0.0	469.02654867256643	8.849557522123895	61.946902654867266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0274077642131244	0.00170342634508091	0.17405125176662	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	182.5	1.13	0.0	0.0	0.0	0.0	0.0	467.25663716814165	8.849557522123895	61.946902654867266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0272864667017682	0.00170342634508091	0.17405125176662	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	187.5	1.13	0.0	0.0	0.0	0.0	0.0	465.48672566371687	8.849557522123895	61.061946902654874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027165169190412	0.00170342634508091	0.172659140067419	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	192.5	1.13	0.0	0.0	0.0	0.0	0.0	463.7168141592921	8.849557522123895	61.061946902654874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0270438716790558	0.00170342634508091	0.172659140067419	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	197.5	1.13	0.0	0.0	0.0	0.0	0.0	461.9469026548673	8.849557522123895	61.061946902654874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0269225741676997	0.00170342634508091	0.172659140067419	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	202.5	1.13	0.0	0.0	0.0	0.0	0.0	460.1769911504425	22.123893805309738	61.061946902654874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0268012766563435	0.00684288206968732	0.172659140067419	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	207.5	1.13	0.0	0.0	0.0	0.0	0.0	458.40707964601773	8.849557522123895	61.061946902654874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0266799791449873	0.00170342634508091	0.172659140067419	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	212.5	1.13	0.0	0.0	0.0	0.0	0.0	456.63716814159295	8.849557522123895	60.17699115044248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0265586816336311	0.00170342634508091	0.171267028368219	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	217.5	1.13	0.0	0.0	0.0	0.0	0.0	454.86725663716817	8.849557522123895	60.17699115044248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0264373841222749	0.00170342634508091	0.171267028368219	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	222.5	1.13	0.0	0.0	0.0	0.0	0.0	453.0973451327434	8.849557522123895	60.17699115044248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0263160866109188	0.00170342634508091	0.171267028368219	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	227.5	1.13	0.0	0.0	0.0	0.0	0.0	451.3274336283186	8.849557522123895	60.17699115044248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0261947890995626	0.00170342634508091	0.171267028368219	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	232.5	1.13	0.0	0.0	0.0	0.0	0.0	449.5575221238939	8.849557522123895	60.17699115044248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0260734915882064	0.00170342634508091	0.171267028368219	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	237.5	1.13	0.0	0.0	0.0	0.0	0.0	447.7876106194691	8.849557522123895	59.29203539823009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0259521940768502	0.00170342634508091	0.169874916669019	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	242.5	1.13	0.0	0.0	0.0	0.0	0.0	446.0176991150443	8.849557522123895	59.29203539823009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0258308965654941	0.00170342634508091	0.169874916669019	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	247.5	1.13	0.0	0.0	0.0	0.0	0.0	444.2477876106195	8.849557522123895	59.29203539823009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0257095990541379	0.00170342634508091	0.169874916669019	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	252.5	1.13	0.0	0.0	0.0	0.0	0.0	442.47787610619474	8.849557522123895	59.29203539823009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0255883015427817	0.00170342634508091	0.169874916669019	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	257.5	1.13	0.0	0.0	0.0	0.0	0.0	440.70796460176996	8.849557522123895	59.29203539823009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0254670040314255	0.00170342634508091	0.169874916669019	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	262.5	1.13	0.0	0.0	0.0	0.0	0.0	438.9380530973452	8.849557522123895	59.29203539823009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0253457065200693	0.00170342634508091	0.169874916669019	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	267.5	1.13	0.0	0.0	0.0	0.0	0.0	437.1681415929204	8.849557522123895	59.29203539823009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0252244090087132	0.00170342634508091	0.169874916669019	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	272.5	1.13	0.0	0.0	0.0	0.0	0.0	435.3982300884956	8.849557522123895	58.407079646017706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025103111497357	0.00170342634508091	0.168482804969819	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	277.5	1.13	0.0	0.0	0.0	0.0	0.0	433.6283185840708	8.849557522123895	58.407079646017706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0249818139860008	0.00170342634508091	0.168482804969819	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	282.5	1.13	0.0	0.0	0.0	0.0	0.0	431.85840707964604	8.849557522123895	58.407079646017706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0248605164746446	0.00170342634508091	0.168482804969819	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	287.5	1.13	0.0	0.0	0.0	0.0	0.0	430.08849557522126	8.849557522123895	58.407079646017706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0247392189632884	0.00170342634508091	0.168482804969819	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	292.5	1.13	0.0	0.0	0.0	0.0	0.0	428.3185840707965	8.849557522123895	57.522123893805315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0246179214519323	0.00170342634508091	0.165697903582935	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	297.5	1.13	0.0	0.0	0.0	0.0	0.0	426.54867256637175	8.849557522123895	57.522123893805315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0244966239405761	0.00170342634508091	0.165697903582935	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	302.5	1.13	0.0	0.0	0.0	0.0	0.0	424.77876106194697	8.849557522123895	57.522123893805315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243753264292199	0.00170342634508091	0.165697903582935	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	307.5	1.13	0.0	0.0	0.0	0.0	0.0	423.0088495575222	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0242540289178637	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	312.5	1.13	0.0	0.0	0.0	0.0	0.0	421.2389380530974	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0241327314065075	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	317.5	1.13	0.0	0.0	0.0	0.0	0.0	419.4690265486726	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0240114338951514	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	322.5	1.13	0.0	0.0	0.0	0.0	0.0	417.69911504424783	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238901363837952	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
