Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
uvpappsample03	HDR20191121030000	2019-11-21 03:10:31	52.5	3.39	0.0	0.0	0.0	0.0	0.0	410.61946902654864	14.159292035398229	57.81710914454277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243521615976231	0.00410378412918815	0.154091096856076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23602	4.1548486		51.5562						0.0037018		13.00268	35.529	52.0	0E-20		13.00982			97.88374																	
uvpappsample03	HDR20191121030000	2019-11-21 03:11:34	57.5	3.39	0.0	0.0	0.0	0.0	0.0	408.84955752212386	13.274336283185841	57.227138643067846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0242308640862669	0.00376115374754772	0.153163022389942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18084	4.1440064		56.5088						-2e-07		12.89368	35.52392	57.0	0E-20		12.90146			98.41272																	
uvpappsample03	HDR20191121030000	2019-11-21 03:12:37	62.5	3.39	0.0	0.0	0.0	0.0	0.0	407.66961651917404	12.684365781710914	56.932153392330385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0241499990786961	0.00353273349312077	0.152698985156876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13684	4.1333608		61.4672						0.0		12.78094	35.52522	62.0	0E-20		12.78938			98.65944																	
uvpappsample03	HDR20191121030000	2019-11-21 03:13:40	67.5	3.39	0.0	0.0	0.0	0.0	0.0	405.89970501474926	11.799410029498524	56.04719764011799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0240287015673399	0.00319010311148034	0.150842610228447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1101	4.1205406		66.423						0.0		12.64504	35.52746	67.0	0E-20		12.65408			98.84346																	
uvpappsample03	HDR20191121030000	2019-11-21 03:14:43	72.5	3.39	0.0	0.0	0.0	0.0	0.0	404.7197640117994	11.209439528023598	55.75221238938053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0239478365597692	0.00296168285705339	0.150378572995381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0928	4.0979078		71.3808						0.0		12.41908	35.52096	72.0	0E-20		12.42868			99.03926																	
uvpappsample03	HDR20191121030000	2019-11-21 03:15:46	77.5	3.39	0.0	0.0	0.0	0.0	0.0	403.53982300884957	10.619469026548671	55.45722713864306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238669715521984	0.00273326260262644	0.149914535762314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07514	4.0853294		76.337						0.0		12.29044	35.51676	77.0	0E-20		12.30066			99.17278																	
uvpappsample03	HDR20191121030000	2019-11-21 03:16:49	82.5	3.39	0.0	0.0	0.0	0.0	0.0	401.7699115044248	9.734513274336283	55.1622418879056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0237456740408422	0.00239063222098601	0.149450498529247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06812	4.0798418		81.298						0.0		12.23258	35.51476	82.0	0E-20		12.24346			99.22056																	
uvpappsample03	HDR20191121030000	2019-11-21 03:17:52	87.5	3.39	0.0	0.0	0.0	0.0	0.0	400.5899705014749	9.144542772861357	54.86725663716814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0236648090332714	0.00216221196655906	0.148986461296181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06018	4.0723678		86.2492						0.0		12.15646	35.51156	87.0	0E-20		12.16794			99.25746																	
uvpappsample03	HDR20191121030000	2019-11-21 03:18:55	92.5	3.39	0.0	0.0	0.0	0.0	0.0	398.8200589970501	8.259587020648967	54.27728613569322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0235435115219152	0.00181958158491863	0.148058386830047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05472	4.064192		91.2048						0.0		12.07368	35.50774	92.0	0E-20		12.08574			99.36658																	
uvpappsample03	HDR20191121030000	2019-11-21 03:19:58	97.5	3.39	0.0	0.0	0.0	0.0	0.0	397.6401179941003	7.669616519174041	53.98230088495575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0234626465143444	0.00159116133049168	0.14759434959698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05002	4.0605056		96.157						0.0		12.0338	35.50618	97.0	0E-20		12.04652			99.40912																	
uvpappsample03	HDR20191121030000	2019-11-21 03:21:01	102.5	3.39	0.0	0.0	0.0	0.0	0.0	396.46017699115043	7.0796460176991145	53.98230088495575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0233817815067737	0.00136274107606473	0.14759434959698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04768	4.0577056		101.1136						0.0		11.99914	35.5089	102.0	0E-20		12.01252			99.4459																	
uvpappsample03	HDR20191121030000	2019-11-21 03:22:04	107.5	3.39	0.0	0.0	0.0	0.0	0.0	394.69026548672565	7.0796460176991145	53.68731563421829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232604839954175	0.00136274107606473	0.147130312363914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04396	4.0576436		106.07						0.0		11.99002	35.51376	107.0	0E-20		12.00398			99.48336																	
uvpappsample03	HDR20191121030000	2019-11-21 03:23:07	112.5	3.39	0.0	0.0	0.0	0.0	0.0	393.5103244837758	7.0796460176991145	53.392330383480825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0231796189878467	0.00136274107606473	0.146666275130847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04308	4.0567612		111.021						0.0		11.97646	35.51526	112.0	0E-20		11.99108			99.4931																	
uvpappsample03	HDR20191121030000	2019-11-21 03:24:10	117.5	3.39	0.0	0.0	0.0	0.0	0.0	391.740412979351	7.0796460176991145	53.097345132743364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230583214764905	0.00136274107606473	0.14620223789778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04644	4.0560128		115.9794						0.0		11.96312	35.51782	117.0	0E-20		11.97838			99.47668																	
uvpappsample03	HDR20191121030000	2019-11-21 03:25:13	122.5	3.39	0.0	0.0	0.0	0.0	0.0	390.5604719764012	7.0796460176991145	52.802359882005895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0229774564689197	0.00136274107606473	0.145738200664713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04098	4.055154		120.9304						0.0		11.94702	35.52182	122.0	0E-20		11.96292			99.52652																	
uvpappsample03	HDR20191121030000	2019-11-21 03:26:16	127.5	3.39	0.0	0.0	0.0	0.0	0.0	389.3805309734513	7.0796460176991145	52.21238938053097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0228965914613489	0.00136274107606473	0.144345862969352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04056	4.0502596		125.8876						0.0		11.89768	35.51894	127.0	0E-20		11.9142			99.56786																	
uvpappsample03	HDR20191121030000	2019-11-21 03:27:19	132.5	3.39	0.0	0.0	0.0	0.0	0.0	387.6106194690265	7.0796460176991145	51.91740412979351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227752939499928	0.00136274107606473	0.143881825736285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0379	4.0452362		130.8458						0.0		11.84766	35.51458	132.0	0E-20		11.8648			99.56998																	
uvpappsample03	HDR20191121030000	2019-11-21 03:28:22	137.5	3.39	0.0	0.0	0.0	0.0	0.0	386.4306784660767	7.0796460176991145	51.91740412979351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022694428942422	0.00136274107606473	0.143881825736285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03506	4.0511118		135.7962						0.0		11.88728	35.53006	137.0	0E-20		11.9051			99.58134																	
uvpappsample03	HDR20191121030000	2019-11-21 03:29:25	142.5	3.39	0.0	0.0	0.0	0.0	0.0	384.6607669616519	7.0796460176991145	51.62241887905604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0225731314310658	0.00136274107606473	0.143417788503219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03222	4.0580298		140.7536						0.0		11.93108	35.55288	142.0	0E-20		11.94962			99.59794																	
uvpappsample03	HDR20191121030000	2019-11-21 03:30:28	147.5	3.39	0.0	0.0	0.0	0.0	0.0	383.48082595870204	7.0796460176991145	51.32743362831858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022492266423495	0.00136274107606473	0.142953751270152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03154	4.0509768		145.7016						0.0		11.8636	35.54722	147.0	0E-20		11.88274			99.5994																	
uvpappsample03	HDR20191121030000	2019-11-21 03:31:31	152.5	3.39	0.0	0.0	0.0	0.0	0.0	382.3008849557522	7.0796460176991145	51.32743362831858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0224114014159242	0.00136274107606473	0.142953751270152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03074	4.0430504		150.6578						0.0		11.78876	35.53866	152.0	0E-20		11.80846			99.60334																	
uvpappsample03	HDR20191121030000	2019-11-21 03:32:34	157.5	3.39	0.0	0.0	0.0	0.0	0.0	380.53097345132744	7.0796460176991145	51.03244837758112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022290103904568	0.00136274107606473	0.142489714037085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03192	4.035009		155.6204						0.0		11.71376	35.52884	157.0	0E-20		11.734			99.60152																	
uvpappsample03	HDR20191121030000	2019-11-21 03:33:37	162.5	3.39	0.0	0.0	0.0	0.0	0.0	379.35103244837757	7.0796460176991145	50.73746312684366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222092388969973	0.00136274107606473	0.142025676804019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03292	4.029416		160.5678						0.0		11.65324	35.5285	162.0	0E-20		11.67408			99.6137																	
uvpappsample03	HDR20191121030000	2019-11-21 03:34:40	167.5	3.39	0.0	0.0	0.0	0.0	0.0	377.5811209439528	7.0796460176991145	50.73746312684366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0220879413856411	0.00136274107606473	0.142025676804019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03008	4.0309138		165.5186						0.0		11.65548	35.53726	167.0	0E-20		11.67698			99.60886																	
uvpappsample03	HDR20191121030000	2019-11-21 03:35:43	172.5	3.39	0.0	0.0	0.0	0.0	0.0	376.4011799410029	7.0796460176991145	50.442477876106196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0220070763780703	0.00136274107606473	0.141561639570952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04066	4.0298158		170.4736						0.0		11.63956	35.53898	172.0	0E-20		11.66168			99.60792																	
uvpappsample03	HDR20191121030000	2019-11-21 03:36:46	177.5	3.39	0.0	0.0	0.0	0.0	0.0	375.2212389380531	7.0796460176991145	50.14749262536873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0219262113704995	0.00136274107606473	0.141097602337885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02774	4.0262698		175.4242						0.0		11.60266	35.5368	177.0	0E-20		11.6254			99.60428																	
uvpappsample03	HDR20191121030000	2019-11-21 03:37:49	182.5	3.39	0.0	0.0	0.0	0.0	0.0	373.4513274336283	7.0796460176991145	50.14749262536873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0218049138591433	0.00136274107606473	0.141097602337885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02716	4.0229002		180.3804						0.0		11.56798	35.53422	182.0	0E-20		11.59128			99.5908																	
uvpappsample03	HDR20191121030000	2019-11-21 03:38:52	187.5	3.39	0.0	0.0	0.0	0.0	0.0	372.27138643067843	7.0796460176991145	49.557522123893804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217240488515725	0.00136274107606473	0.139705264642524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03148	4.0175966		185.33						0.0		11.51568	35.52936	187.0	0E-20		11.53956			99.60424																	
uvpappsample03	HDR20191121030000	2019-11-21 03:39:55	192.5	3.39	0.0	0.0	0.0	0.0	0.0	370.50147492625365	7.0796460176991145	49.557522123893804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0216027513402164	0.00136274107606473	0.139705264642524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02822	4.0132302		190.2852						0.0		11.47284	35.52464	192.0	0E-20		11.49736			99.63072																	
uvpappsample03	HDR20191121030000	2019-11-21 03:40:58	197.5	3.39	0.0	0.0	0.0	0.0	0.0	369.32153392330383	7.0796460176991145	49.26253687315634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0215218863326456	0.00136274107606473	0.139241227409457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0283	4.0085712		195.239						0.0		11.42574	35.521	197.0	0E-20		11.45082			99.62232																	
uvpappsample03	HDR20191121030000	2019-11-21 03:42:01	202.5	3.39	0.0	0.0	0.0	0.0	0.0	368.14159292035396	17.699115044247787	49.26253687315634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0214410213250748	0.00547430565574986	0.139241227409457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02896	4.005218		200.1922						0.0		11.3909	35.51838	202.0	0E-20		11.41658			99.61884																	
uvpappsample03	HDR20191121030000	2019-11-21 03:43:04	207.5	3.39	0.0	0.0	0.0	0.0	0.0	366.3716814159292	7.0796460176991145	48.967551622418874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0213197238137186	0.00136274107606473	0.13877719017639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0259	4.0037528		205.1446						0.0		11.37404	35.5168	207.0	0E-20		11.40032			99.62636																	
uvpappsample03	HDR20191121030000	2019-11-21 03:44:07	212.5	3.39	0.0	0.0	0.0	0.0	0.0	365.19174041297936	7.0796460176991145	48.967551622418874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212388588061478	0.00136274107606473	0.13877719017639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02482	4.0007598		210.0956						0.0		11.34356	35.51376	212.0	0E-20		11.37044			99.63252																	
uvpappsample03	HDR20191121030000	2019-11-21 03:45:10	217.5	3.39	0.0	0.0	0.0	0.0	0.0	363.4218289085546	7.0796460176991145	48.67256637168141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211175612947916	0.00136274107606473	0.138313152943323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02592	3.9963808		215.0522						0.0		11.30154	35.5082	217.0	0E-20		11.329			99.64526																	
uvpappsample03	HDR20191121030000	2019-11-21 03:46:13	222.5	3.39	0.0	0.0	0.0	0.0	0.0	362.2418879056047	7.0796460176991145	48.67256637168141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0210366962872209	0.00136274107606473	0.138313152943323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02462	3.9945244		220.0008						0.0		11.28076	35.5065	222.0	0E-20		11.30878			99.6367																	
uvpappsample03	HDR20191121030000	2019-11-21 03:47:16	227.5	3.39	0.0	0.0	0.0	0.0	0.0	361.0619469026549	7.0796460176991145	48.67256637168141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0209558312796501	0.00136274107606473	0.138313152943323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02598	3.9940102		224.9552						0.0		11.2692	35.50946	227.0	0E-20		11.29786			99.63868																	
uvpappsample03	HDR20191121030000	2019-11-21 03:48:19	232.5	3.39	0.0	0.0	0.0	0.0	0.0	359.2920353982301	7.0796460176991145	48.37758112094395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208345337682939	0.00136274107606473	0.137849115710257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02646	3.993144		229.9066						0.0		11.25732	35.50936	232.0	0E-20		11.28662			99.62714																	
uvpappsample03	HDR20191121030000	2019-11-21 03:49:22	237.5	3.39	0.0	0.0	0.0	0.0	0.0	358.1120943952802	7.0796460176991145	48.08259587020649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207536687607231	0.00136274107606473	0.136920815247962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02576	3.9947488		234.8596						0.0		11.26524	35.51434	237.0	0E-20		11.2952			99.61928																	
uvpappsample03	HDR20191121030000	2019-11-21 03:50:25	242.5	3.39	0.0	0.0	0.0	0.0	0.0	356.34218289085544	7.0796460176991145	47.78761061946903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0206323712493669	0.00136274107606473	0.136456778014895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0342	3.9944922		239.809						0.0		11.25784	35.5163	242.0	0E-20		11.28842			99.63394																	
uvpappsample03	HDR20191121030000	2019-11-21 03:51:28	247.5	3.39	0.0	0.0	0.0	0.0	0.0	355.16224188790557	7.0796460176991145	47.78761061946903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0205515062417961	0.00136274107606473	0.136456778014895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0312	3.9934496		244.7582						0.0		11.24408	35.5165	247.0	0E-20		11.27526			99.65348																	
uvpappsample03	HDR20191121030000	2019-11-21 03:52:31	252.5	3.39	0.0	0.0	0.0	0.0	0.0	353.98230088495575	7.0796460176991145	47.78761061946903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204706412342254	0.00136274107606473	0.136456778014895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02738	3.9933094		249.7148						0.0		11.23814	35.5179	252.0	0E-20		11.26996			99.6496																	
