orig_id	objid	name	taxo_hierarchy	classif_qual	depth_including_offset	psampleid	%area	angle	area	area_exc	areai	bx	by	cdexc	centroids	circ.	circex	compentropy	compm1	compm2	compm3	compmean	compslope	convarea	convarea_area	convperim	convperim_perim	cv	elongation	esd	fcons	feret	feretareaexc	fractal	height	histcum1	histcum2	histcum3	intden	kurt	kurt_mean	major	max	mean	meanpos	median	median_mean	median_mean_range	min	minor	mode	nb1	nb1_area	nb1_range	nb2	nb2_area	nb2_range	nb3	nb3_area	nb3_range	perim.	perimareaexc	perimferet	perimmajor	range	skelarea	skeleton_area	skew	skew_mean	slope	sr	stddev	symetrieh	symetrieh_area	symetriehc	symetriev	symetriev_area	symetrievc	tag	thickr	width	x	xm	xmg5	xstart	y	ym	ymg5	ystart
MyOrigID	12835	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	36.0	567			283.0																																																																																
MyOrigID	12837	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	38.0	567			282.0																																																																																
MyOrigID	12839	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	40.0	567			281.0																																																																																
MyOrigID	12841	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	42.0	567			280.0																																																																																
MyOrigID	12843	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	44.0	567			279.0																																																																																
MyOrigID	12845	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	46.0	567			278.0																																																																																
MyOrigID	12847	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	48.0	567			277.0																																																																																
MyOrigID	12849	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	50.0	567			276.0																																																																																
MyOrigID	12851	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	52.0	567			275.0																																																																																
MyOrigID	12853	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	54.0	567			274.0																																																																																
MyOrigID	12855	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	56.0	567			273.0																																																																																
MyOrigID	12857	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	58.0	567			272.0																																																																																
MyOrigID	12859	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	60.0	567			271.0																																																																																
MyOrigID	12861	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	62.0	567			270.0																																																																																
MyOrigID	12863	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	64.0	567			269.0																																																																																
MyOrigID	12865	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	66.0	567			268.0																																																																																
MyOrigID	12867	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	68.0	567			267.0																																																																																
MyOrigID	12869	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	70.0	567			266.0																																																																																
MyOrigID	12871	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	72.0	567			265.0																																																																																
MyOrigID	12873	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	74.0	567			264.0																																																																																
MyOrigID	12875	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	76.0	567			263.0																																																																																
MyOrigID	12877	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	78.0	567			262.0																																																																																
MyOrigID	12879	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	80.0	567			261.0																																																																																
MyOrigID	12881	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	82.0	567			260.0																																																																																
MyOrigID	12883	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	84.0	567			259.0																																																																																
MyOrigID	12885	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	86.0	567			258.0																																																																																
MyOrigID	12887	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	88.0	567			257.0																																																																																
MyOrigID	12889	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	90.0	567			256.0																																																																																
MyOrigID	12891	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	92.0	567			255.0																																																																																
MyOrigID	12893	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	94.0	567			254.0																																																																																
MyOrigID	12895	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	96.0	567			253.0																																																																																
MyOrigID	12897	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	98.0	567			252.0																																																																																
MyOrigID	12899	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	100.0	567			251.0																																																																																
MyOrigID	12901	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	102.0	567			250.0																																																																																
MyOrigID	12903	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	104.0	567			249.0																																																																																
MyOrigID	12905	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	106.0	567			248.0																																																																																
MyOrigID	12907	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	108.0	567			247.0																																																																																
MyOrigID	12909	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	110.0	567			246.0																																																																																
MyOrigID	12911	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	112.0	567			245.0																																																																																
MyOrigID	12913	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	114.0	567			244.0																																																																																
MyOrigID	12915	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	116.0	567			243.0																																																																																
MyOrigID	12917	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	118.0	567			242.0																																																																																
MyOrigID	12919	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	120.0	567			241.0																																																																																
MyOrigID	12921	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	122.0	567			240.0																																																																																
MyOrigID	12923	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	124.0	567			239.0																																																																																
MyOrigID	12925	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	126.0	567			238.0																																																																																
MyOrigID	12927	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	128.0	567			237.0																																																																																
MyOrigID	12929	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	130.0	567			236.0																																																																																
MyOrigID	12931	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	132.0	567			235.0																																																																																
MyOrigID	12933	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	134.0	567			234.0																																																																																
MyOrigID	12935	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	136.0	567			233.0																																																																																
MyOrigID	12937	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	138.0	567			232.0																																																																																
MyOrigID	12939	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	140.0	567			231.0																																																																																
MyOrigID	12941	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	142.0	567			230.0																																																																																
MyOrigID	12943	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	144.0	567			229.0																																																																																
MyOrigID	12945	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	146.0	567			228.0																																																																																
MyOrigID	12947	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	148.0	567			227.0																																																																																
MyOrigID	12949	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	150.0	567			226.0																																																																																
MyOrigID	12951	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	152.0	567			225.0																																																																																
MyOrigID	12953	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	154.0	567			224.0																																																																																
MyOrigID	12955	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	156.0	567			223.0																																																																																
MyOrigID	12957	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	158.0	567			222.0																																																																																
MyOrigID	12959	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	160.0	567			221.0																																																																																
MyOrigID	12961	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	162.0	567			220.0																																																																																
MyOrigID	12963	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	164.0	567			219.0																																																																																
MyOrigID	12965	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	166.0	567			218.0																																																																																
MyOrigID	12967	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	168.0	567			217.0																																																																																
MyOrigID	12969	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	170.0	567			216.0																																																																																
MyOrigID	12971	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	172.0	567			215.0																																																																																
MyOrigID	12973	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	174.0	567			214.0																																																																																
MyOrigID	12975	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	176.0	567			213.0																																																																																
MyOrigID	12977	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	178.0	567			212.0																																																																																
MyOrigID	12979	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	180.0	567			211.0																																																																																
MyOrigID	12981	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	182.0	567			210.0																																																																																
MyOrigID	12983	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	184.0	567			209.0																																																																																
MyOrigID	12985	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	186.0	567			208.0																																																																																
MyOrigID	12987	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	188.0	567			207.0																																																																																
MyOrigID	12989	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	190.0	567			206.0																																																																																
MyOrigID	12991	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	192.0	567			205.0																																																																																
MyOrigID	12993	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	194.0	567			204.0																																																																																
MyOrigID	12995	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	196.0	567			203.0																																																																																
MyOrigID	12997	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	198.0	567			202.0																																																																																
MyOrigID	12999	Acantharea	living>Eukaryota>Harosa>Rhizaria>Retaria>Acantharea	V	200.0	567			201.0																																																																																
MyOrigID	13001	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	2.0	567			400.0																																																																																
MyOrigID	13002	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	2.0	567			300.0																																																																																
MyOrigID	13003	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	3.0	567			400.0																																																																																
MyOrigID	13004	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	3.0	567			300.0																																																																																
MyOrigID	13005	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	4.0	567			399.0																																																																																
MyOrigID	13006	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	4.0	567			300.0																																																																																
MyOrigID	13007	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	5.0	567			399.0																																																																																
MyOrigID	13008	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	5.0	567			299.0																																																																																
MyOrigID	13009	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	6.0	567			398.0																																																																																
MyOrigID	13010	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	6.0	567			299.0																																																																																
MyOrigID	13011	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	7.0	567			398.0																																																																																
MyOrigID	13012	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	7.0	567			299.0																																																																																
MyOrigID	13013	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	8.0	567			397.0																																																																																
MyOrigID	13014	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	8.0	567			298.0																																																																																
MyOrigID	13015	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	9.0	567			397.0																																																																																
MyOrigID	13016	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	9.0	567			298.0																																																																																
MyOrigID	13017	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	10.0	567			396.0																																																																																
MyOrigID	13018	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	10.0	567			298.0																																																																																
MyOrigID	13019	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	11.0	567			396.0																																																																																
MyOrigID	13020	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	11.0	567			297.0																																																																																
MyOrigID	13021	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	12.0	567			395.0																																																																																
MyOrigID	13022	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	12.0	567			297.0																																																																																
MyOrigID	13023	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	13.0	567			395.0																																																																																
MyOrigID	13024	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	13.0	567			297.0																																																																																
MyOrigID	13025	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	14.0	567			394.0																																																																																
MyOrigID	13026	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	14.0	567			296.0																																																																																
MyOrigID	13027	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	15.0	567			394.0																																																																																
MyOrigID	13028	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	15.0	567			296.0																																																																																
MyOrigID	13029	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	16.0	567			393.0																																																																																
MyOrigID	13030	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	16.0	567			296.0																																																																																
MyOrigID	13031	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	17.0	567			393.0																																																																																
MyOrigID	13032	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	17.0	567			295.0																																																																																
MyOrigID	13033	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	18.0	567			392.0																																																																																
MyOrigID	13034	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	18.0	567			295.0																																																																																
MyOrigID	13035	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	19.0	567			392.0																																																																																
MyOrigID	13036	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	19.0	567			295.0																																																																																
MyOrigID	13037	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	20.0	567			391.0																																																																																
MyOrigID	13038	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	20.0	567			294.0																																																																																
MyOrigID	13039	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	21.0	567			391.0																																																																																
MyOrigID	13040	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	21.0	567			294.0																																																																																
MyOrigID	13041	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	22.0	567			390.0																																																																																
MyOrigID	13042	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	22.0	567			294.0																																																																																
MyOrigID	13043	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	23.0	567			390.0																																																																																
MyOrigID	13044	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	23.0	567			293.0																																																																																
MyOrigID	13045	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	24.0	567			389.0																																																																																
MyOrigID	13046	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	24.0	567			293.0																																																																																
MyOrigID	13047	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	25.0	567			389.0																																																																																
MyOrigID	13048	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	25.0	567			293.0																																																																																
MyOrigID	13049	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	26.0	567			388.0																																																																																
MyOrigID	13050	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	26.0	567			292.0																																																																																
MyOrigID	13051	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	27.0	567			388.0																																																																																
MyOrigID	13052	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	27.0	567			292.0																																																																																
MyOrigID	13053	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	28.0	567			387.0																																																																																
MyOrigID	13054	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	28.0	567			292.0																																																																																
MyOrigID	13055	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	29.0	567			387.0																																																																																
MyOrigID	13056	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	29.0	567			291.0																																																																																
MyOrigID	13057	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	30.0	567			386.0																																																																																
MyOrigID	13058	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	30.0	567			291.0																																																																																
MyOrigID	13059	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	31.0	567			386.0																																																																																
MyOrigID	13060	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	31.0	567			291.0																																																																																
MyOrigID	13061	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	32.0	567			385.0																																																																																
MyOrigID	13062	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	32.0	567			290.0																																																																																
MyOrigID	13063	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	33.0	567			385.0																																																																																
MyOrigID	13064	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	33.0	567			290.0																																																																																
MyOrigID	13065	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	34.0	567			384.0																																																																																
MyOrigID	13066	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	34.0	567			290.0																																																																																
MyOrigID	13067	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	35.0	567			384.0																																																																																
MyOrigID	13068	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	35.0	567			289.0																																																																																
MyOrigID	13069	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	36.0	567			383.0																																																																																
MyOrigID	13070	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	36.0	567			289.0																																																																																
MyOrigID	13071	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	37.0	567			383.0																																																																																
MyOrigID	13072	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	37.0	567			289.0																																																																																
MyOrigID	13073	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	38.0	567			382.0																																																																																
MyOrigID	13074	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	38.0	567			288.0																																																																																
MyOrigID	13075	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	39.0	567			382.0																																																																																
MyOrigID	13076	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	39.0	567			288.0																																																																																
MyOrigID	13077	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	40.0	567			381.0																																																																																
MyOrigID	13078	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	40.0	567			288.0																																																																																
MyOrigID	13079	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	41.0	567			381.0																																																																																
MyOrigID	13080	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	41.0	567			287.0																																																																																
MyOrigID	13081	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	42.0	567			380.0																																																																																
MyOrigID	13082	solitarygrey	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitarygrey	V	42.0	567			287.0																																																																																
MyOrigID	13083	solitaryblack	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryblack	V	43.0	567			380.0																																																																																
